question_id,question_type,orig_target,hypernym,neg1,neg2,neg3,neg4,model,correct
1606306,existAttrNotC,surfboard,surfboard,microwave,pitcher,fan,lettuce,Molmo-D,1
1606308,existAttrNotC,surfboard,surfboard,bedroom,bag,robe,camera,Molmo-D,1
1616409,existAttrNotC,cake,cake,comforter,glove,roadway,napkin,Molmo-D,1
1621450,existAttrC,snowboard,snowboard,glass,juice,apple,toothbrush,Molmo-D,1
1621452,existAttrNotC,snowboard,snowboard,pen,beer,can,candle,Molmo-D,1
1627546,existAttrC,toothbrush,toothbrush,backpack,airplane,football,cake,Molmo-D,1
1657044,existAttrNotC,bottle,bottle,stove,beard,notebook,earring,Molmo-D,1
1672302,existAttrNotC,oven,oven,seagull,tunnel,doll,giraffe,Molmo-D,1
1737842,existAttrC,dog,dog,picture,table,meat,fur,Molmo-D,1
1737845,existAttrNotC,dog,dog,bench,pasture,radio,highway,Molmo-D,1
1744433,existAttrC,table,table,racket,platform,pie,dock,Molmo-D,1
1744435,existAttrNotC,table,table,clock,boat,bat,bench,Molmo-D,1
1757469,existAttrNotC,woman,woman,sheep,guy,horse,man,Molmo-D,1
1777252,existMaterialC,table,table,river,ornament,boat,bracelet,Molmo-D,1
1777253,existMaterialNotC,table,table,skateboard,doll,crown,pot,Molmo-D,1
1784657,existMaterialC,train,train,can,dock,bush,bowl,Molmo-D,1
1784658,existMaterialC,train,train,ring,table,pole,toilet,Molmo-D,1
1784661,existMaterialNotC,train,train,suitcase,trash,spoon,airplane,Molmo-D,1
1791988,existMaterialNotC,bench,bench,bush,toilet,guitar,placemat,Molmo-D,1
1791997,existAttrC,bench,bench,robe,knife,bike,building,Molmo-D,1
1792001,existAttrNotC,bench,bench,monitor,surfboard,bathroom,motorcycle,Molmo-D,1
1827572,existAttrC,racket,racket,trash,uniform,candle,pavement,Molmo-D,1
1830387,existAttrNotC,boat,boat,bunny,bear,luggage,blouse,Molmo-D,1
1830388,existAttrNotC,boat,boat,bat,van,bus,notebook,Molmo-D,1
1860567,existMaterialNotC,bottle,bottle,luggage,toothbrush,apron,guitar,Molmo-D,1
1860763,existAttrC,laptop,laptop,kettle,bridge,crowd,bench,Molmo-D,1
1860765,existAttrNotC,laptop,laptop,bunny,newspaper,jacket,poster,Molmo-D,1
1862082,existAttrNotC,zebra,zebra,branch,cockpit,cupboard,patio,Molmo-D,1
1862100,existAttrC,zebra,zebra,giraffe,child,girl,elephant,Molmo-D,1
1862102,existAttrNotC,zebra,zebra,woman,giraffe,cow,bicycle,Molmo-D,1
1871656,existAttrC,seagull,seagull,ring,curtain,roadway,oven,Molmo-D,1
1871657,existAttrC,seagull,seagull,lamp,radio,tea,hose,Molmo-D,1
1871659,existAttrNotC,seagull,seagull,mud,banana,bridge,house,Molmo-D,1
1890241,existAttrC,boat,boat,jeep,fruit,car,sea,Molmo-D,1
1890243,existAttrNotC,boat,boat,thermometer,stove,cucumber,tie,Molmo-D,1
1893614,existAttrC,coffee,coffee,kettle,glass,dishwasher,bag,Molmo-D,1
1893617,existAttrNotC,coffee,coffee,can,dishwasher,bag,glass,Molmo-D,1
1893618,existAttrNotC,coffee,coffee,bag,glass,liquid,can,Molmo-D,1
1946971,existAttrC,mud,mud,pavement,cereal,floor,sand,Molmo-D,1
1946974,existAttrNotC,mud,mud,bird,broccoli,jacket,elephant,Molmo-D,1
1949120,existAttrNotC,toothbrush,toothbrush,horse,airplane,gravel,wristband,Molmo-D,1
1949890,existAttrNotC,laptop,laptop,sidewalk,train,coat,suitcase,Molmo-D,1
1949913,existAttrC,laptop,laptop,bathtub,watch,fish,aircraft,Molmo-D,1
1956719,existMaterialC,fence,fence,tent,bridge,wall,house,Molmo-D,1
1956720,existMaterialNotC,fence,fence,surfboard,cabinet,sword,cage,Molmo-D,1
1959548,existAttrC,boat,boat,scarf,dispenser,bear,dock,Molmo-D,1
1959590,existAttrNotC,surfboard,surfboard,blender,pavement,glaze,bed,Molmo-D,1
1969441,existAttrC,surfboard,surfboard,chicken,poster,tower,pot,Molmo-D,1
1969589,existAttrNotC,wetsuit,wetsuit,bowl,blanket,vest,couch,Molmo-D,1
1996734,existAttrNotC,cup,cup,pastry,backpack,counter,pole,Molmo-D,1
1996931,existAttrC,ball,ball,cart,scooter,doorway,jacket,Molmo-D,1
2110053,existMaterialC,chair,chair,floor,suitcase,sofa,couch,Molmo-D,1
2110054,existMaterialNotC,chair,chair,path,pole,television,bathtub,Molmo-D,1
2133475,existAttrC,motorcycle,motorcycle,bookshelf,dishwasher,clock,pole,Molmo-D,1
2161079,existAttrC,train,train,cart,pot,cat,ball,Molmo-D,1
2161081,existAttrNotC,train,train,cactus,football,picture,trash,Molmo-D,1
2162492,existAttrC,backpack,backpack,chair,toilet,card,chandelier,Molmo-D,1
2162499,existAttrNotC,backpack,backpack,blanket,tie,surfboard,skirt,Molmo-D,1
2190786,existAttrC,bear,bear,comforter,headband,bat,dog,Molmo-D,1
2190789,existAttrNotC,bear,bear,bag,sweatshirt,flower,helmet,Molmo-D,1
2198913,existAttrC,cow,cow,sail,package,car,napkin,Molmo-D,1
2198915,existAttrNotC,cow,cow,wristband,bus,pole,brush,Molmo-D,1
2201111,existAttrC,ball,ball,drawer,headband,box,building,Molmo-D,1
2201116,existAttrNotC,ball,ball,suit,blanket,sidewalk,apple,Molmo-D,1
2223596,existAttrC,fork,fork,planter,cup,bottle,fan,Molmo-D,1
2223597,existAttrC,fork,fork,tent,stove,jet,card,Molmo-D,1
2223789,existAttrC,cake,cake,pencil,ocean,hallway,ball,Molmo-D,1
2257963,existAttrC,helmet,helmet,counter,ball,oven,bracelet,Molmo-D,1
2303206,existAttrC,woman,woman,man,child,girl,elephant,Molmo-D,1
2310223,existAttrC,chair,chair,fur,sea,floor,snowboard,Molmo-D,1
2310224,existAttrC,chair,chair,path,pitcher,pineapple,zoo,Molmo-D,1
2320856,existAttrNotC,bicycle,bicycle,skirt,necklace,kettle,bush,Molmo-D,1
2330584,existAttrC,dog,dog,crosswalk,basket,glaze,flower,Molmo-D,1
2330586,existAttrNotC,dog,dog,monitor,bucket,branch,oven,Molmo-D,1
2352310,existAttrNotC,desk,desk,clock,chair,boat,couple,Molmo-D,1
2352311,existAttrNotC,desk,desk,building,dock,boat,couple,Molmo-D,1
2352317,existMaterialNotC,desk,desk,box,dock,pitcher,necklace,Molmo-D,1
2359034,existAttrC,racket,racket,desk,cow,patio,table,Molmo-D,1
2359035,existAttrC,racket,racket,bike,wetsuit,can,vest,Molmo-D,1
2429101,existAttrNotC,surfboard,surfboard,branch,kitchen,horse,refrigerator,Molmo-D,1
2429125,existAttrC,sand,sand,pavement,floor,bread,mud,Molmo-D,1
2509314,existAttrNotC,train,train,sponge,bicycle,mud,boot,Molmo-D,1
2513129,existAttrC,bag,bag,elephant,sofa,frog,poster,Molmo-D,1
2513132,existAttrNotC,bag,bag,coat,guitar,dish,placemat,Molmo-D,1
2513890,existAttrC,giraffe,giraffe,blind,headband,fan,poster,Molmo-D,1
2513892,existAttrNotC,giraffe,giraffe,doll,camera,bug,puddle,Molmo-D,1
2513926,existAttrNotC,giraffe,giraffe,child,lady,snowboarder,broccoli,Molmo-D,1
2513952,existAttrNotC,giraffe,giraffe,cat,bird,goat,elephant,Molmo-D,1
2521274,existAttrNotC,fence,fence,fan,hose,artwork,floor,Molmo-D,1
2521312,existAttrC,bag,bag,cabin,antenna,tie,saucer,Molmo-D,1
2521314,existAttrNotC,bag,bag,motorcycle,chair,bread,microwave,Molmo-D,1
2550854,existAttrC,skateboard,skateboard,tie,pencil,wristband,bear,Molmo-D,1
2550858,existAttrNotC,skateboard,skateboard,hose,magnet,aircraft,racket,Molmo-D,1
2553964,existAttrC,zebra,zebra,platter,can,crown,necklace,Molmo-D,1
2553966,existAttrNotC,zebra,zebra,horse,poster,radio,towel,Molmo-D,1
2591016,existAttrC,cat,cat,donkey,goat,zebra,antelope,Molmo-D,1
2591018,existAttrNotC,cat,cat,donut,brush,cake,apple,Molmo-D,1
2632619,existAttrC,airplane,airplane,antenna,apron,boat,cockpit,Molmo-D,1
2653675,existAttrC,hat,hat,donut,seagull,fork,pole,Molmo-D,1
2653676,existAttrC,hat,hat,branch,countertop,sausage,graffiti,Molmo-D,1
2653679,existAttrNotC,hat,hat,vase,lid,scarf,bottle,Molmo-D,1
2653680,existAttrNotC,hat,hat,suitcase,sheep,river,bull,Molmo-D,1
2653681,existAttrNotC,hat,hat,jeep,pan,lamp,curtain,Molmo-D,1
2672008,existAttrC,helmet,helmet,baseball,pipe,backpack,orange,Molmo-D,1
2672010,existAttrNotC,helmet,helmet,coat,skirt,kettle,ring,Molmo-D,1
2703772,existAttrC,dog,dog,bench,cereal,beer,cow,Molmo-D,1
2703773,existAttrC,dog,dog,burger,banana,glass,couch,Molmo-D,1
2703777,existAttrNotC,dog,dog,goat,bottle,pavement,keyboard,Molmo-D,1
2703778,existAttrNotC,dog,dog,backpack,bowl,milk,tent,Molmo-D,1
2703779,existAttrNotC,dog,dog,jeep,antelope,purse,carrot,Molmo-D,1
2703780,existAttrNotC,dog,dog,pan,bridge,purse,drum,Molmo-D,1
2704751,existAttrNotC,truck,truck,tie,scarf,sausage,ship,Molmo-D,1
2720999,existAttrNotC,skateboard,skateboard,bike,microphone,van,surfboard,Molmo-D,1
2721001,existAttrNotC,skateboard,skateboard,dock,drawer,guitar,microphone,Molmo-D,1
2732876,existAttrC,bike,bike,cat,hose,shoe,pouch,Molmo-D,1
2732877,existAttrC,bike,bike,tea,blind,meat,soup,Molmo-D,1
2732879,existAttrNotC,bike,bike,ornament,platform,magnet,vest,Molmo-D,1
2732880,existAttrNotC,bike,bike,vase,pavement,pitcher,train,Molmo-D,1
2732881,existAttrNotC,bike,bike,heater,beer,couch,tray,Molmo-D,1
2751628,existAttrC,train,train,curtain,sidewalk,purse,shoe,Molmo-D,1
2751631,existAttrNotC,train,train,mask,bush,carriage,path,Molmo-D,1
2751688,existAttrNotC,train,train,table,laptop,drawer,doorway,Molmo-D,1
2759769,existAttrC,clock,clock,burger,cap,flower,collar,Molmo-D,1
2759771,existAttrNotC,clock,clock,vase,milk,bunny,sink,Molmo-D,1
2759879,existMaterialC,bench,bench,pot,pie,mask,zebra,Molmo-D,1
2763737,existAttrNotC,skateboard,skateboard,swimsuit,dog,bird,sailboat,Molmo-D,1
2763738,existAttrNotC,skateboard,skateboard,backpack,carriage,sand,fence,Molmo-D,1
2785146,existAttrNotC,surfboard,surfboard,cooker,paddle,bird,ring,Molmo-D,1
2785167,existAttrC,sand,sand,sponge,broccoli,branch,flower,Molmo-D,1
2785186,existAttrC,wetsuit,wetsuit,swimsuit,pole,fireplace,cabinet,Molmo-D,1
2785188,existAttrNotC,wetsuit,wetsuit,napkin,earring,hallway,counter,Molmo-D,1
2785189,existAttrNotC,wetsuit,wetsuit,sofa,bush,wool,stove,Molmo-D,1
2800495,existAttrC,apple,apple,boot,tea,snowboard,lamb,Molmo-D,1
2822821,existMaterialC,table,table,fan,airplane,comforter,wok,Molmo-D,1
2822822,existMaterialNotC,table,table,cart,shoe,sword,bat,Molmo-D,1
2841512,existAttrC,hat,hat,sidewalk,bull,laptop,seagull,Molmo-D,1
2851336,existAttrNotC,woman,woman,bear,frog,skier,zebra,Molmo-D,1
2853541,existAttrC,zebra,zebra,sauce,desk,kettle,apron,Molmo-D,1
2853543,existAttrNotC,zebra,zebra,couch,artwork,bracelet,keyboard,Molmo-D,1
2885018,existAttrNotC,airplane,airplane,snowboard,jacket,lettuce,cake,Molmo-D,1
2885020,existAttrNotC,airplane,airplane,counter,card,earring,tunnel,Molmo-D,1
2885021,existAttrNotC,airplane,airplane,house,sail,toilet,cat,Molmo-D,1
2897304,existAttrC,bus,bus,house,curtain,platter,brush,Molmo-D,1
2897306,existAttrNotC,bus,bus,guitar,gravel,stove,donut,Molmo-D,1
2897358,existAttrC,clock,clock,scooter,knife,helmet,cup,Molmo-D,1
2932802,existAttrC,bench,bench,notebook,sweatshirt,counter,building,Molmo-D,1
3153264,existAttrNotC,fork,fork,sword,bathtub,pole,glove,Molmo-D,1
3153456,existAttrC,table,table,donut,newspaper,dispenser,purse,Molmo-D,1
3153479,existMaterialNotC,table,table,bench,pitcher,path,countertop,Molmo-D,1
3154095,existAttrC,couch,couch,desk,counter,sofa,bed,Molmo-D,1
3154097,existAttrNotC,couch,couch,poster,trash,sculpture,pen,Molmo-D,1
3168354,existAttrC,table,table,bathtub,broom,countertop,antenna,Molmo-D,1
3168358,existAttrNotC,table,table,couple,boat,clock,dock,Molmo-D,1
3168380,existAttrNotC,table,table,keyboard,football,donkey,cooker,Molmo-D,1
3202901,existAttrC,phone,phone,artwork,sauce,store,donkey,Molmo-D,1
3204150,existAttrC,racket,racket,pineapple,swimsuit,bunny,tablecloth,Molmo-D,1
3204152,existAttrNotC,racket,racket,purse,cactus,bat,ketchup,Molmo-D,1
3210318,existAttrNotC,boat,boat,helmet,chicken,mask,tent,Molmo-D,1
3210376,existAttrNotC,chair,chair,comforter,wetsuit,ball,drawer,Molmo-D,1
3210377,existAttrNotC,chair,chair,canoe,banana,bedroom,giraffe,Molmo-D,1
3210385,existMaterialC,chair,chair,tray,cupboard,cooker,sink,Molmo-D,1
3210424,existAttrC,surfboard,surfboard,candle,vase,desk,napkin,Molmo-D,1
3212853,existMaterialNotC,surfboard,surfboard,cart,picture,stove,ring,Molmo-D,1
3212854,existMaterialNotC,surfboard,surfboard,boat,broom,sidewalk,bucket,Molmo-D,1
3226939,existAttrC,dog,dog,eagle,bench,spatula,sweatshirt,Molmo-D,1
3226941,existAttrNotC,dog,dog,suitcase,scooter,bedspread,bouquet,Molmo-D,1
3226942,existAttrNotC,dog,dog,cooker,dispenser,artwork,notebook,Molmo-D,1
3236316,existAttrC,couch,couch,bun,boat,pizza,hallway,Molmo-D,1
3268532,existAttrNotC,hat,hat,drum,graffiti,table,spatula,Molmo-D,1
3273623,existAttrC,racket,racket,sidewalk,wall,lamp,skateboard,Molmo-D,1
3273655,existAttrNotC,woman,woman,girl,boy,horse,baby,Molmo-D,1
3273708,existAttrC,hat,hat,station,car,vase,bench,Molmo-D,1
3289469,existAttrC,woman,woman,man,elephant,giraffe,doll,Molmo-D,1
3289471,existAttrNotC,woman,woman,bear,dog,lamb,sheep,Molmo-D,1
3294917,existAttrC,television,television,comforter,artwork,swimsuit,river,Molmo-D,1
3294919,existAttrNotC,television,television,bus,brush,cheese,trash,Molmo-D,1
3301231,existAttrC,sand,sand,path,orange,bowl,giraffe,Molmo-D,1
3301285,existAttrC,surfboard,surfboard,shirt,antenna,box,motorcycle,Molmo-D,1
3301295,existAttrC,surfboard,surfboard,vase,path,wine,bus,Molmo-D,1
3301298,existAttrNotC,surfboard,surfboard,bun,motorcycle,cage,sidewalk,Molmo-D,1
3344651,existAttrC,horse,horse,cat,taxi,pipe,bathtub,Molmo-D,1
3344653,existAttrNotC,horse,horse,artwork,cage,soup,pavement,Molmo-D,1
3346583,existAttrC,skateboard,skateboard,napkin,bear,cap,drawer,Molmo-D,1
3346596,existMaterialNotC,skateboard,skateboard,broom,sink,bench,motorcycle,Molmo-D,1
3350154,existAttrC,giraffe,giraffe,bench,woman,shirt,dress,Molmo-D,1
3350157,existAttrNotC,giraffe,giraffe,fork,helmet,watch,shirt,Molmo-D,1
3376422,existAttrC,skateboard,skateboard,spoon,spatula,antenna,box,Molmo-D,1
3376423,existAttrC,skateboard,skateboard,poster,bathtub,blouse,scarf,Molmo-D,1
3376426,existAttrNotC,skateboard,skateboard,swimsuit,airplane,artwork,aircraft,Molmo-D,1
3376427,existAttrNotC,skateboard,skateboard,graffiti,cupboard,ball,stove,Molmo-D,1
3386062,existAttrC,bike,bike,lid,chair,frisbee,owl,Molmo-D,1
3386064,existAttrNotC,bike,bike,dispenser,skirt,store,floor,Molmo-D,1
3386065,existAttrNotC,bike,bike,elephant,pouch,dock,motorcycle,Molmo-D,1
3388940,existAttrC,cat,cat,antelope,placemat,mud,laptop,Molmo-D,1
3388941,existAttrC,cat,cat,crosswalk,parrot,cabinet,boat,Molmo-D,1
3388942,existAttrC,cat,cat,owl,apple,swimsuit,sheep,Molmo-D,1
3388944,existAttrNotC,cat,cat,bat,ornament,cheese,ball,Molmo-D,1
3388945,existAttrNotC,cat,cat,tire,earring,spoon,puddle,Molmo-D,1
3395510,existAttrC,woman,woman,cow,giraffe,boy,child,Molmo-D,1
3398007,existAttrNotC,surfboard,surfboard,motorcycle,doll,tower,saucer,Molmo-D,1
3405107,existAttrC,table,table,owl,guitar,wristband,carrot,Molmo-D,1
3405113,existAttrNotC,table,table,surfboard,mud,necklace,piano,Molmo-D,1
3431324,existAttrC,sheep,sheep,desk,bridge,mask,poster,Molmo-D,1
3431326,existAttrNotC,sheep,sheep,cake,blender,antelope,seagull,Molmo-D,1
3446953,existAttrC,towel,towel,patio,pole,necklace,dock,Molmo-D,1
3446956,existAttrNotC,towel,towel,sauce,couch,pitcher,bedspread,Molmo-D,1
3459551,existAttrC,surfboard,surfboard,beard,blender,comforter,football,Molmo-D,1
3557075,existAttrC,bench,bench,airport,table,thermometer,carrot,Molmo-D,1
3557077,existAttrNotC,bench,bench,toilet,comforter,coffee,platform,Molmo-D,1
3557078,existAttrNotC,bench,bench,camera,radio,suitcase,helmet,Molmo-D,1
3557111,existAttrC,sand,sand,platform,river,path,ocean,Molmo-D,1
3557115,existAttrNotC,sand,sand,ocean,surfboard,elephant,path,Molmo-D,1
3567534,existAttrC,laptop,laptop,bench,vase,pizza,coffee,Molmo-D,1
3567535,existAttrC,laptop,laptop,knife,cart,burner,graffiti,Molmo-D,1
3567538,existAttrNotC,laptop,laptop,blind,tunnel,collar,pan,Molmo-D,1
3568593,existAttrC,refrigerator,refrigerator,cage,curtain,bread,cactus,Molmo-D,1
3585316,existAttrC,surfboard,surfboard,kettle,cabinet,bridge,cart,Molmo-D,1
3585317,existAttrC,surfboard,surfboard,taxi,lettuce,roadway,beer,Molmo-D,1
3585319,existAttrNotC,surfboard,surfboard,cake,apron,tower,sculpture,Molmo-D,1
3606918,existAttrC,bag,bag,frog,bedspread,boat,sweater,Molmo-D,1
3606920,existAttrNotC,bag,bag,desk,robe,bicycle,headband,Molmo-D,1
3662226,existAttrNotC,bus,bus,planter,platter,foil,train,Molmo-D,1
3774992,existAttrNotC,cake,cake,truck,bathtub,pond,magnet,Molmo-D,1
3787283,existAttrNotC,bear,bear,dishwasher,pitcher,cart,bat,Molmo-D,1
3787326,existAttrNotC,bench,bench,lake,path,chandelier,cereal,Molmo-D,1
3787338,existMaterialC,bench,bench,pipe,bathtub,patio,tunnel,Molmo-D,1
3811171,existAttrNotC,cup,cup,tray,keyboard,table,cactus,Molmo-D,1
3823973,existAttrC,bike,bike,bowl,bedspread,placemat,train,Molmo-D,1
3827571,existAttrC,wetsuit,wetsuit,ring,artwork,stadium,liquid,Molmo-D,1
3827574,existAttrNotC,wetsuit,wetsuit,blouse,tray,lamp,sweatshirt,Molmo-D,1
3905434,existAttrC,dog,dog,racket,oven,bat,bracelet,Molmo-D,1
3905435,existAttrC,dog,dog,cow,eagle,sculpture,doorway,Molmo-D,1
3905437,existAttrNotC,dog,dog,can,towel,lettuce,oven,Molmo-D,1
3939023,existMaterialC,bench,bench,airplane,pan,pot,saucer,Molmo-D,1
3939024,existMaterialC,bench,bench,wall,building,doorway,dock,Molmo-D,1
3941709,existAttrNotC,surfboard,surfboard,counter,donkey,apron,sheep,Molmo-D,1
3941710,existAttrNotC,surfboard,surfboard,doorway,can,sweatshirt,shirt,Molmo-D,1
3943921,existAttrC,fork,fork,pole,package,beard,watch,Molmo-D,1
3943942,existMaterialC,fork,fork,fence,lid,lamp,sculpture,Molmo-D,1
3944212,existAttrNotC,table,table,pipe,vest,doll,cabinet,Molmo-D,1
3951134,existAttrNotC,giraffe,giraffe,surfboard,orange,dishwasher,carriage,Molmo-D,1
3966451,existAttrC,bat,bat,pavement,flower,comforter,desk,Molmo-D,1
4165667,existAttrC,skateboard,skateboard,bathtub,puddle,graffiti,sweater,Molmo-D,1
4165669,existAttrNotC,skateboard,skateboard,can,bull,bathtub,platform,Molmo-D,1
4188450,existAttrC,ball,ball,swimsuit,boot,pot,collar,Molmo-D,1
4188452,existAttrNotC,ball,ball,carriage,blanket,pen,airplane,Molmo-D,1
4197370,existAttrC,pizza,pizza,lemon,cucumber,orange,apple,Molmo-D,1
4197469,existAttrNotC,oven,oven,beard,keyboard,artwork,vase,Molmo-D,1
4198154,existAttrNotC,hat,hat,brush,stove,dishwasher,pot,Molmo-D,1
4198169,existAttrNotC,hat,hat,fish,vest,blanket,surfboard,Molmo-D,1
4198170,existAttrNotC,hat,hat,seat,boy,guy,crosswalk,Molmo-D,1
4202389,existAttrNotC,surfboard,surfboard,purse,dress,bench,tablecloth,Molmo-D,1
4202390,existAttrNotC,surfboard,surfboard,river,dress,racket,snowboard,Molmo-D,1
4227019,existAttrC,cow,cow,wristband,cookie,pie,heater,Molmo-D,1
4248049,existAttrC,skateboard,skateboard,tire,headband,bird,glove,Molmo-D,1
4248051,existAttrNotC,skateboard,skateboard,carriage,gravel,collar,snowboard,Molmo-D,1
4248896,existAttrNotC,skateboard,skateboard,wall,fan,jeep,comforter,Molmo-D,1
4273779,existAttrC,dog,dog,bush,graffiti,glass,paddle,Molmo-D,1
4273781,existAttrNotC,dog,dog,vase,bracelet,poster,boat,Molmo-D,1
4273782,existAttrNotC,dog,dog,pouch,seat,sandwich,pie,Molmo-D,1
4286451,existAttrNotC,fork,fork,package,wall,pen,pipe,Molmo-D,1
4286510,existMaterialC,table,table,jet,surfboard,knife,station,Molmo-D,1
4286511,existMaterialC,table,table,spoon,lid,wristband,cupboard,Molmo-D,1
4286512,existMaterialC,table,table,flower,burner,pizza,patio,Molmo-D,1
4286513,existMaterialNotC,table,table,burner,spoon,oven,cabinet,Molmo-D,1
4299396,existAttrC,clock,clock,boat,taxi,pan,microphone,Molmo-D,1
4299397,existAttrC,clock,clock,bedspread,bed,horse,bag,Molmo-D,1
4299400,existAttrNotC,clock,clock,wetsuit,skateboard,bus,receipt,Molmo-D,1
4306994,existMaterialC,table,table,bucket,building,lamp,bell,Molmo-D,1
4335780,existAttrC,dog,dog,lamp,spoon,jacket,sidewalk,Molmo-D,1
4335782,existAttrNotC,dog,dog,football,heater,bird,coat,Molmo-D,1
4335783,existAttrNotC,dog,dog,crowd,aircraft,pizza,scooter,Molmo-D,1
4340376,existAttrNotC,woman,woman,guy,man,audience,cow,Molmo-D,1
4354753,existAttrNotC,wetsuit,wetsuit,heater,coat,ring,floor,Molmo-D,1
4354831,existAttrNotC,surfboard,surfboard,dishwasher,bottle,football,uniform,Molmo-D,1
4367833,existAttrC,dog,dog,flower,bracelet,bull,backpack,Molmo-D,1
4367838,existAttrNotC,dog,dog,wall,couch,airplane,bike,Molmo-D,1
4367839,existAttrNotC,dog,dog,guitar,carriage,shirt,bear,Molmo-D,1
4417193,existAttrNotC,dog,dog,dispenser,tablecloth,heater,sail,Molmo-D,1
4421245,existAttrC,surfboard,surfboard,dish,canoe,vase,car,Molmo-D,1
4421248,existAttrNotC,surfboard,surfboard,canoe,building,radio,drum,Molmo-D,1
4421249,existAttrNotC,surfboard,surfboard,cup,ring,burner,wall,Molmo-D,1
4429672,existAttrC,cat,cat,surfboard,bouquet,chandelier,placemat,Molmo-D,1
4429674,existAttrNotC,cat,cat,canoe,cup,necklace,guitar,Molmo-D,1
4429675,existAttrNotC,cat,cat,fan,house,ship,sand,Molmo-D,1
4450895,existAttrNotC,table,table,skateboard,shoe,blind,bucket,Molmo-D,1
4470113,existAttrC,dog,dog,comforter,camera,carriage,television,Molmo-D,1
4470115,existAttrNotC,dog,dog,purse,dish,candle,fish,Molmo-D,1
4481991,existMaterialC,train,train,bridge,branch,doll,cart,Molmo-D,1
4481992,existMaterialC,train,train,sink,couch,bed,pole,Molmo-D,1
4481993,existMaterialNotC,train,train,sailboat,pan,truck,collar,Molmo-D,1
4482014,existAttrC,train,train,microwave,building,soap,branch,Molmo-D,1
4482016,existAttrNotC,train,train,desk,boot,cupboard,graffiti,Molmo-D,1
4495630,existAttrC,bird,bird,helmet,elephant,dog,boat,Molmo-D,1
4495634,existAttrNotC,bird,bird,bathroom,bowl,countertop,bottle,Molmo-D,1
4503386,existAttrC,table,table,skateboard,bag,flower,sculpture,Molmo-D,1
4503389,existAttrNotC,table,table,bat,bench,chair,clock,Molmo-D,1
4536279,existAttrC,bird,bird,boot,glass,laptop,stove,Molmo-D,1
4536299,existAttrC,bird,bird,floor,urinal,cereal,girl,Molmo-D,1
4537108,existAttrC,giraffe,giraffe,pitcher,receipt,wristband,banana,Molmo-D,1
4537111,existAttrNotC,giraffe,giraffe,bird,toothbrush,fence,basket,Molmo-D,1
4554613,existAttrC,racket,racket,bun,necklace,crowd,pizza,Molmo-D,1
4581760,existAttrC,boat,boat,tissue,spoon,glove,parrot,Molmo-D,1
4610670,existAttrC,skateboard,skateboard,sweatshirt,toothbrush,trash,sail,Molmo-D,1
4610697,existAttrNotC,backpack,backpack,card,station,baseball,swimsuit,Molmo-D,1
4610698,existAttrNotC,backpack,backpack,wool,cake,sheep,saucer,Molmo-D,1
4693214,existAttrNotC,fork,fork,foil,tray,van,candle,Molmo-D,1
4740658,existAttrC,tablecloth,tablecloth,pole,countertop,drawer,gravel,Molmo-D,1
4740660,existAttrNotC,tablecloth,tablecloth,building,trash,pen,locomotive,Molmo-D,1
4740661,existAttrNotC,tablecloth,tablecloth,sandwich,mud,sand,hallway,Molmo-D,1
4740678,existAttrNotC,tablecloth,tablecloth,giraffe,luggage,bedspread,countertop,Molmo-D,1
4782052,existAttrC,horse,horse,airport,tire,sweater,sidewalk,Molmo-D,1
4782053,existAttrC,horse,horse,bucket,box,liquid,dish,Molmo-D,1
4782055,existAttrNotC,horse,horse,sofa,roadway,branch,refrigerator,Molmo-D,1
4806261,existAttrC,wetsuit,wetsuit,roadway,can,pencil,elephant,Molmo-D,1
4806316,existAttrNotC,surfboard,surfboard,laptop,frisbee,basket,dishwasher,Molmo-D,1
4860237,existAttrC,phone,phone,trash,pizza,flower,lid,Molmo-D,1
4862082,existMaterialC,kettle,kettle,tray,pan,fan,pot,Molmo-D,1
4891054,existAttrC,snowboard,snowboard,aircraft,spoon,bunny,bag,Molmo-D,1
4891055,existAttrC,snowboard,snowboard,countertop,guitar,pole,bell,Molmo-D,1
4891057,existAttrNotC,snowboard,snowboard,jet,aircraft,pitcher,chair,Molmo-D,1
4906654,existAttrC,boat,boat,dock,glove,laptop,box,Molmo-D,1
4917742,existAttrC,zebra,zebra,tablecloth,camera,sail,fireplace,Molmo-D,1
4917743,existAttrC,zebra,zebra,apple,cheese,platter,keyboard,Molmo-D,1
4917746,existAttrNotC,zebra,zebra,bus,tray,bush,carriage,Molmo-D,1
4940372,existAttrC,dog,dog,camera,candle,van,blouse,Molmo-D,1
4940375,existAttrNotC,dog,dog,eagle,fan,bun,clock,Molmo-D,1
4965148,existAttrNotC,woman,woman,skier,guy,man,boy,Molmo-D,1
4965873,existAttrC,wetsuit,wetsuit,shirt,ocean,cake,locomotive,Molmo-D,1
5161201,existAttrC,truck,truck,sculpture,cockpit,sink,pencil,Molmo-D,1
5161203,existAttrNotC,truck,truck,television,desk,tie,skateboard,Molmo-D,1
5188834,existAttrC,backpack,backpack,beard,antenna,sauce,dog,Molmo-D,1
5188837,existAttrNotC,backpack,backpack,dispenser,bookshelf,doorway,bucket,Molmo-D,1
5188878,existAttrC,helmet,helmet,airplane,orange,fish,lid,Molmo-D,1
5235832,existAttrC,sand,sand,soup,burner,comforter,curtain,Molmo-D,1
5241826,existAttrC,fence,fence,tie,stove,boot,bird,Molmo-D,1
