question_id,question_type,orig_target,hypernym,neg1,neg2,neg3,neg4,model,correct
4917743,existAttrC,zebra,zebra,apple,cheese,platter,keyboard,Qwen2,1
4940372,existAttrC,dog,dog,camera,candle,van,blouse,Qwen2,1
4965148,existAttrNotC,woman,woman,skier,guy,man,boy,Qwen2,1
4965873,existAttrC,wetsuit,wetsuit,shirt,ocean,cake,locomotive,Qwen2,1
5161201,existAttrC,truck,truck,sculpture,cockpit,sink,pencil,Qwen2,1
5188834,existAttrC,backpack,backpack,beard,antenna,sauce,dog,Qwen2,1
5188878,existAttrC,helmet,helmet,airplane,orange,fish,lid,Qwen2,1
5235832,existAttrC,sand,sand,soup,burner,comforter,curtain,Qwen2,1
5241826,existAttrC,fence,fence,tie,stove,boot,bird,Qwen2,1
5249250,existAttrNotC,cat,cat,planter,surfboard,crosswalk,water,Qwen2,1
5249251,existAttrNotC,cat,cat,cockpit,train,dispenser,suit,Qwen2,1
5249303,existAttrC,cat,cat,seagull,woman,bird,lady,Qwen2,1
5249305,existAttrNotC,cat,cat,frog,skier,baby,elephant,Qwen2,1
5250708,existAttrC,dog,dog,cockpit,mask,tie,microwave,Qwen2,1
5250709,existAttrC,dog,dog,jeep,skateboard,sofa,frisbee,Qwen2,1
5250710,existAttrC,dog,dog,jacket,piano,antelope,counter,Qwen2,1
5250711,existAttrC,dog,dog,coffee,glass,donut,bag,Qwen2,1
5250713,existAttrNotC,dog,dog,drum,sink,cake,sheep,Qwen2,1
5319440,existMaterialC,fence,fence,pavement,planter,oven,station,Qwen2,1
5365610,existAttrC,cat,cat,truck,tissue,sweater,notebook,Qwen2,1
5399274,existAttrC,fence,fence,hose,earring,fish,dispenser,Qwen2,1
5404149,existMaterialC,fence,fence,toilet,surfboard,boat,pencil,Qwen2,1
5458402,existAttrC,train,train,skirt,brush,bush,television,Qwen2,1
5458404,existAttrNotC,train,train,notebook,cart,box,oven,Qwen2,1
5537114,existAttrC,airplane,airplane,tunnel,fence,bag,pencil,Qwen2,1
5568206,existAttrC,banana,banana,television,radio,skirt,cookie,Qwen2,1
5617271,existAttrC,horse,horse,stove,sofa,burger,earring,Qwen2,1
5618163,existAttrC,dog,dog,kitten,bike,cereal,placemat,Qwen2,1
5691602,existAttrNotC,fence,fence,wall,couple,chair,table,Qwen2,1
5691605,existMaterialC,fence,fence,tray,keyboard,ornament,phone,Qwen2,1
5712627,existAttrC,bench,bench,seagull,box,basket,counter,Qwen2,1
5712628,existAttrC,bench,bench,platform,fan,crown,jet,Qwen2,1
5720253,existAttrC,table,table,bridge,burner,cooker,box,Qwen2,1
5720258,existMaterialC,table,table,bridge,suitcase,tray,blender,Qwen2,1
5741474,existAttrC,blanket,blanket,tie,hallway,sweatshirt,kitten,Qwen2,1
5741475,existAttrC,blanket,blanket,phone,pineapple,cap,tablecloth,Qwen2,1
5752068,existAttrC,can,can,cabinet,bag,luggage,cup,Qwen2,1
5767717,existAttrC,pot,pot,towel,comforter,lid,watch,Qwen2,1
5802794,existAttrC,skateboard,skateboard,cabin,fan,fur,seat,Qwen2,1
5811190,existAttrC,coat,coat,branch,cactus,can,drum,Qwen2,1
5811191,existAttrC,coat,coat,tray,sink,juice,artwork,Qwen2,1
5811192,existAttrC,coat,coat,vase,bookshelf,scooter,drawer,Qwen2,1
5811254,existAttrC,snowboard,snowboard,broccoli,wall,fur,poster,Qwen2,1
5814869,existAttrC,bat,bat,fan,mask,guitar,lake,Qwen2,1
5819465,existAttrC,fence,fence,motorcycle,ring,spatula,tomato,Qwen2,1
5819480,existMaterialNotC,fence,fence,ornament,truck,heater,bus,Qwen2,1
5947110,existAttrC,snowboard,snowboard,apple,monitor,cooker,building,Qwen2,1
5949088,existAttrC,table,table,bird,sail,apple,blanket,Qwen2,1
5949090,existAttrNotC,table,table,shirt,microwave,watch,sea,Qwen2,1
6106132,existAttrC,helmet,helmet,purse,pie,cabinet,cage,Qwen2,1
6121312,existAttrC,helmet,helmet,dress,box,sink,ball,Qwen2,1
6121371,existAttrC,motorcycle,motorcycle,highway,station,stove,collar,Qwen2,1
6146328,existAttrC,cat,cat,van,skirt,blind,comforter,Qwen2,1
6146329,existAttrC,cat,cat,sidewalk,desk,patio,sculpture,Qwen2,1
6172050,existAttrNotC,woman,woman,couple,guy,skateboarder,horse,Qwen2,1
6212320,existAttrC,bench,bench,doorway,van,bedspread,keyboard,Qwen2,1
6221304,existAttrC,horse,horse,hay,racket,counter,cabinet,Qwen2,1
6280207,existAttrC,blanket,blanket,wall,apple,soap,tower,Qwen2,1
6376856,existAttrC,dog,dog,camera,river,flower,oven,Qwen2,1
6399709,existAttrC,helmet,helmet,cooker,sweatshirt,vest,bridge,Qwen2,1
6435822,existAttrC,cup,cup,pan,stove,oven,camera,Qwen2,1
6436235,existAttrC,backpack,backpack,surfboard,pitcher,bus,cage,Qwen2,1
6436276,existMaterialC,fence,fence,camera,bridge,cart,basket,Qwen2,1
6481613,existAttrC,frisbee,frisbee,paddle,broccoli,drum,antenna,Qwen2,1
6499183,existMaterialC,spoon,spoon,dock,bush,drum,seat,Qwen2,1
6541163,existAttrC,hat,hat,highway,brush,jacket,surfboard,Qwen2,1
6560616,existAttrC,cat,cat,crown,apple,wine,sponge,Qwen2,1
6560618,existAttrNotC,cat,cat,graffiti,cabin,tent,glass,Qwen2,1
6609518,existAttrC,airplane,airplane,apple,elephant,ornament,taxi,Qwen2,1
6620741,existAttrC,sand,sand,bear,necklace,brush,newspaper,Qwen2,1
6632551,existAttrC,woman,woman,elephant,doll,cat,boy,Qwen2,1
6632554,existAttrNotC,woman,woman,frog,cow,bear,surfer,Qwen2,1
6636447,existAttrC,tablecloth,tablecloth,sheep,comforter,monitor,doll,Qwen2,1
6757357,existAttrC,guitar,guitar,fireplace,zoo,notepad,bouquet,Qwen2,1
6790970,existAttrC,spoon,spoon,basket,branch,cart,fence,Qwen2,1
6805756,existAttrC,frisbee,frisbee,bench,pavement,dispenser,river,Qwen2,1
6859264,existAttrC,cat,cat,swimsuit,water,television,helmet,Qwen2,1
6859267,existAttrNotC,cat,cat,tunnel,ball,heater,beard,Qwen2,1
6881805,existAttrC,table,table,sandwich,ball,beer,phone,Qwen2,1
6969065,existAttrC,boat,boat,paddle,soup,lid,house,Qwen2,1
7207782,existAttrC,pot,pot,can,boot,shoe,tire,Qwen2,1
7277658,existAttrC,dog,dog,kangaroo,cart,doorway,donut,Qwen2,1
7277661,existAttrNotC,dog,dog,wristband,pavement,patio,saucer,Qwen2,1
7277679,existAttrC,dog,dog,boy,zebra,bear,elephant,Qwen2,1
7277681,existAttrNotC,dog,dog,driver,horse,girl,frog,Qwen2,1
7288595,existMaterialC,table,table,chair,river,pan,pizza,Qwen2,1
7288596,existMaterialC,table,table,collar,wok,basket,river,Qwen2,1
7295539,existAttrC,cow,cow,orange,jersey,crown,wetsuit,Qwen2,1
7308585,existAttrC,clock,clock,sculpture,shirt,bathroom,skateboard,Qwen2,1
7313604,existAttrC,surfboard,surfboard,cart,zebra,swimsuit,bathtub,Qwen2,1
7314814,existAttrC,woman,woman,girl,doll,baby,elephant,Qwen2,1
7366907,existAttrC,airplane,airplane,cockpit,sculpture,platform,collar,Qwen2,1
7366908,existAttrC,airplane,airplane,cart,soup,tower,bridge,Qwen2,1
7403125,existMaterialC,table,table,sidewalk,bat,luggage,pitcher,Qwen2,1
7403172,existAttrC,table,table,dress,fur,cage,artwork,Qwen2,1
7425611,existAttrC,dog,dog,dish,wristband,planter,clock,Qwen2,1
7431239,existAttrNotC,woman,woman,sheep,policeman,giraffe,surfer,Qwen2,1
7513186,existAttrC,horse,horse,platter,desk,sweater,bus,Qwen2,1
7513187,existAttrC,horse,horse,pipe,car,donut,bucket,Qwen2,1
7521574,existAttrC,table,table,woman,saucer,crosswalk,seat,Qwen2,1
7577460,existAttrC,truck,truck,pot,bracelet,luggage,fork,Qwen2,1
7822781,existAttrC,fence,fence,train,bridge,vase,blender,Qwen2,1
7864834,existAttrC,racket,racket,chair,cake,fireplace,purse,Qwen2,1
7893995,existAttrC,sand,sand,shoe,glass,hose,ship,Qwen2,1
7924445,existAttrNotC,table,table,candle,carrot,cooker,notebook,Qwen2,1
7925057,existAttrC,hat,hat,blanket,doll,bull,necklace,Qwen2,1
7927025,existAttrC,table,table,stove,cupboard,bird,graffiti,Qwen2,1
7940206,existAttrC,zebra,zebra,ship,ball,van,donut,Qwen2,1
7940209,existAttrNotC,zebra,zebra,lid,canoe,pot,bench,Qwen2,1
7955120,existAttrC,hat,hat,bed,sofa,goat,surfboard,Qwen2,1
7983570,existMaterialC,fence,fence,sidewalk,fireplace,train,blind,Qwen2,1
8117042,existAttrC,wetsuit,wetsuit,stove,sand,train,curtain,Qwen2,1
8117084,existAttrC,surfboard,surfboard,horse,brush,antenna,dress,Qwen2,1
8132302,existAttrC,clock,clock,dispenser,tissue,aircraft,floor,Qwen2,1
8132318,existAttrC,clock,clock,donut,sandwich,cake,tower,Qwen2,1
8132320,existAttrNotC,clock,clock,racket,sausage,glass,keyboard,Qwen2,1
8149390,existAttrC,sofa,sofa,cap,jacket,pot,planter,Qwen2,1
8220751,existAttrC,fork,fork,pencil,headband,spoon,knife,Qwen2,1
8225254,existMaterialC,fence,fence,necklace,counter,platform,fireplace,Qwen2,1
8244092,existAttrNotC,table,table,dock,building,wall,bench,Qwen2,1
8258635,existAttrNotC,woman,woman,elephant,frog,cow,zebra,Qwen2,1
8267021,existAttrC,clock,clock,bathroom,magnet,notebook,milk,Qwen2,1
8267036,existAttrC,clock,clock,doll,fence,meat,pizza,Qwen2,1
8287709,existAttrC,surfboard,surfboard,pizza,patio,racket,luggage,Qwen2,1
8287928,existAttrC,racket,racket,robe,patio,fur,cow,Qwen2,1
8287930,existAttrNotC,racket,racket,wristband,blanket,ocean,pitcher,Qwen2,1
8296249,existAttrC,knife,knife,doorway,shirt,cat,wok,Qwen2,1
8334389,existAttrC,cake,cake,tent,train,vase,pineapple,Qwen2,1
8334390,existAttrC,cake,cake,sea,sheep,seat,elephant,Qwen2,1
8336850,existAttrC,boat,boat,watch,sail,keyboard,donut,Qwen2,1
8336851,existAttrC,boat,boat,tire,fence,pole,vase,Qwen2,1
8389527,existAttrC,train,train,surfboard,bunny,sand,apron,Qwen2,1
8410212,existAttrC,boat,boat,house,wall,river,bicycle,Qwen2,1
8410217,existAttrNotC,boat,boat,frisbee,eagle,jersey,chandelier,Qwen2,1
8415989,existAttrC,cat,cat,burner,sweater,dog,bush,Qwen2,1
8415990,existAttrC,cat,cat,trash,bunny,sink,notepad,Qwen2,1
8417836,existAttrC,pan,pan,knife,bucket,snowboard,sand,Qwen2,1
8430312,existMaterialNotC,bag,bag,car,frisbee,fan,tablecloth,Qwen2,1
8443965,existAttrC,clock,clock,blouse,uniform,cockpit,cake,Qwen2,1
8490864,existAttrC,carrot,carrot,backpack,napkin,platform,bag,Qwen2,1
8517083,existAttrC,airplane,airplane,purse,pot,cake,flower,Qwen2,1
8517085,existAttrC,airplane,airplane,seat,roadway,boat,skateboard,Qwen2,1
8541975,existAttrC,bag,bag,bus,lid,tablecloth,juice,Qwen2,1
8541977,existAttrNotC,bag,bag,pole,towel,trash,chicken,Qwen2,1
8561590,existAttrC,hat,hat,bathroom,sail,soup,oven,Qwen2,1
8574098,existAttrC,airplane,airplane,pot,branch,seat,pavement,Qwen2,1
8592005,existAttrC,sand,sand,shirt,bench,building,dress,Qwen2,1
8592006,existAttrC,sand,sand,bus,bird,bench,shoe,Qwen2,1
8592021,existAttrC,sand,sand,lamb,lid,bottle,donkey,Qwen2,1
8592022,existAttrC,sand,sand,bookshelf,card,building,suitcase,Qwen2,1
8601405,existAttrC,table,table,sofa,tea,coat,robe,Qwen2,1
8601406,existAttrC,table,table,frisbee,jet,cabin,cage,Qwen2,1
8601421,existAttrC,table,table,bathroom,refrigerator,bus,bracelet,Qwen2,1
8601426,existMaterialC,table,table,bear,sculpture,cabinet,bathtub,Qwen2,1
8601427,existMaterialNotC,table,table,fork,shoe,spatula,truck,Qwen2,1
8619202,existAttrC,cat,cat,refrigerator,pole,donut,cow,Qwen2,1
8619243,existAttrC,laptop,laptop,doorway,apron,cabin,train,Qwen2,1
8619244,existAttrC,laptop,laptop,drum,ornament,station,bus,Qwen2,1
8619245,existAttrC,laptop,laptop,bucket,meat,crosswalk,glaze,Qwen2,1
8621665,existAttrC,phone,phone,tie,purse,ring,sand,Qwen2,1
8665627,existAttrC,coat,coat,package,train,car,tissue,Qwen2,1
8676413,existAttrC,dog,dog,bug,pole,ship,bed,Qwen2,1
8700347,existAttrC,wetsuit,wetsuit,cat,cucumber,doll,burger,Qwen2,1
8721542,existAttrC,fence,fence,monitor,artwork,spoon,spatula,Qwen2,1
8721552,existMaterialC,fence,fence,canoe,placemat,house,tunnel,Qwen2,1
8743289,existMaterialC,knife,knife,package,fence,thermometer,tire,Qwen2,1
8743355,existAttrC,fork,fork,tablecloth,airplane,stove,paddle,Qwen2,1
8749167,existAttrC,tablecloth,tablecloth,dispenser,bucket,cake,bowl,Qwen2,1
8775158,existAttrC,towel,towel,racket,hallway,swimsuit,oven,Qwen2,1
8812370,existMaterialC,table,table,stove,floor,bucket,wall,Qwen2,1
8812371,existMaterialC,table,table,refrigerator,beer,cup,tray,Qwen2,1
8812373,existMaterialNotC,table,table,countertop,seat,bucket,train,Qwen2,1
8815466,existAttrC,horse,horse,oven,sweatshirt,bush,airplane,Qwen2,1
8898341,existAttrC,train,train,ring,placemat,carrot,bunny,Qwen2,1
8944008,existAttrC,table,table,taxi,apron,cereal,doorway,Qwen2,1
8944010,existAttrNotC,table,table,pizza,ship,sculpture,placemat,Qwen2,1
8955010,existAttrC,cat,cat,kettle,bird,doorway,horse,Qwen2,1
8955012,existAttrNotC,cat,cat,blouse,keyboard,cheese,earring,Qwen2,1
8955013,existAttrNotC,cat,cat,pencil,horse,pouch,path,Qwen2,1
8955368,existAttrC,bird,bird,pencil,lake,dispenser,cockpit,Qwen2,1
8955406,existAttrC,bird,bird,crosswalk,pavement,branch,pizza,Qwen2,1
8955408,existAttrNotC,bird,bird,crosswalk,orange,tire,zebra,Qwen2,1
9107701,existAttrC,racket,racket,guitar,dumpster,skateboard,phone,Qwen2,1
9142792,existAttrC,racket,racket,dishwasher,tent,piano,bat,Qwen2,1
9160929,existAttrC,purse,purse,boat,cow,dish,box,Qwen2,1
9175116,existAttrC,racket,racket,cactus,lamb,bell,apron,Qwen2,1
9192773,existAttrC,sofa,sofa,house,clock,saucer,lamp,Qwen2,1
9192856,existAttrC,dog,dog,path,keyboard,fruit,frisbee,Qwen2,1
9194794,existAttrC,cake,cake,cart,purse,sauce,tent,Qwen2,1
9194955,existAttrC,fork,fork,bat,robe,glaze,carriage,Qwen2,1
9195284,existAttrC,table,table,tissue,bell,cage,crown,Qwen2,1
9256162,existAttrC,fork,fork,boat,watch,vase,bucket,Qwen2,1
9256300,existMaterialC,table,table,drawer,brush,blender,earring,Qwen2,1
9279298,existAttrC,giraffe,giraffe,cabin,mud,ketchup,pavement,Qwen2,1
9279299,existAttrC,giraffe,giraffe,meat,beard,microwave,bookshelf,Qwen2,1
9279301,existAttrNotC,giraffe,giraffe,cookie,racket,paddle,towel,Qwen2,1
9280360,existAttrC,surfboard,surfboard,swimsuit,store,mud,magnet,Qwen2,1
9280361,existAttrC,surfboard,surfboard,canoe,crosswalk,tire,sail,Qwen2,1
9280363,existAttrNotC,surfboard,surfboard,jacket,bracelet,bike,backpack,Qwen2,1
9300729,existAttrC,ball,ball,suit,cat,sandwich,box,Qwen2,1
9300730,existAttrC,ball,ball,cabin,ornament,mask,water,Qwen2,1
9321864,existAttrC,sand,sand,planter,pouch,foil,uniform,Qwen2,1
9356089,existAttrC,banana,banana,bracelet,stove,bunny,dock,Qwen2,1
9356092,existAttrNotC,banana,banana,tray,building,branch,bread,Qwen2,1
9377585,existAttrC,surfboard,surfboard,bridge,television,suit,motorcycle,Qwen2,1
9410479,existAttrC,bus,bus,bird,glove,beard,hallway,Qwen2,1
9417105,existAttrC,clock,clock,collar,airport,cabinet,sheep,Qwen2,1
9417106,existAttrC,clock,clock,microwave,tent,glass,elephant,Qwen2,1
9425199,existAttrC,wetsuit,wetsuit,bowl,bird,dumpster,aircraft,Qwen2,1
9510058,existMaterialC,chair,chair,collar,couch,necklace,tie,Qwen2,1
9510059,existMaterialC,chair,chair,pouch,bag,notepad,backpack,Qwen2,1
9520023,existAttrNotC,table,table,dock,boat,chair,building,Qwen2,1
9520047,existAttrC,table,table,ornament,ring,meat,broccoli,Qwen2,1
9520048,existAttrC,table,table,bench,fan,racket,picture,Qwen2,1
9524417,existAttrC,dog,dog,bird,dock,fruit,notebook,Qwen2,1
9524419,existAttrNotC,dog,dog,tractor,couch,bench,oven,Qwen2,1
9536903,existAttrC,hat,hat,cabin,headband,soap,store,Qwen2,1
9536904,existAttrC,hat,hat,table,fruit,counter,dog,Qwen2,1
9555723,existAttrNotC,bench,bench,chair,couple,building,table,Qwen2,1
9569342,existAttrC,cat,cat,receipt,patio,surfboard,dock,Qwen2,1
9569343,existAttrC,cat,cat,seagull,card,store,bell,Qwen2,1
9569344,existAttrC,cat,cat,cupboard,bouquet,heater,donut,Qwen2,1
9569346,existAttrNotC,cat,cat,frisbee,fan,ship,chicken,Qwen2,1
9581094,existAttrC,tablecloth,tablecloth,horse,dog,house,package,Qwen2,1
9656664,existAttrC,sand,sand,apple,lamp,blender,paddle,Qwen2,1
9672653,existMaterialC,bag,bag,bracelet,tie,shirt,luggage,Qwen2,1
9672654,existMaterialC,bag,bag,luggage,bike,pouch,sofa,Qwen2,1
9740654,existMaterialC,spoon,spoon,can,bush,picture,sword,Qwen2,1
9740655,existMaterialC,spoon,spoon,canoe,sink,guitar,refrigerator,Qwen2,1
9740656,existMaterialC,spoon,spoon,ball,boat,shoe,necklace,Qwen2,1
9740657,existMaterialC,spoon,spoon,dispenser,vase,fork,baseball,Qwen2,1
9781041,existAttrC,fence,fence,baby,boot,water,pot,Qwen2,1
9781044,existAttrNotC,fence,fence,ornament,ring,pen,microwave,Qwen2,1
9795320,existAttrC,bus,bus,dog,kitchen,pipe,sponge,Qwen2,1
9825404,existAttrC,bear,bear,zebra,tray,store,kitchen,Qwen2,1
9844746,existMaterialNotC,bench,bench,fireplace,laptop,oven,cup,Qwen2,1
9873045,existAttrC,horse,horse,liquid,meat,swimsuit,ketchup,Qwen2,1
9873046,existAttrC,horse,horse,bike,fish,fork,laptop,Qwen2,1
9873048,existAttrNotC,horse,horse,placemat,paddle,napkin,pond,Qwen2,1
9873140,existAttrC,helmet,helmet,picture,juice,pitcher,necklace,Qwen2,1
9933355,existAttrC,fence,fence,basket,zebra,dispenser,cart,Qwen2,1
9933356,existAttrC,fence,fence,trash,desk,goat,sculpture,Qwen2,1
9982070,existMaterialC,pot,pot,brush,keyboard,coat,bag,Qwen2,1
10110499,existAttrC,surfer,surfer,watch,child,bear,flower,Qwen2,1
10110745,existAttrC,helmet,helmet,scooter,dispenser,airplane,coat,Qwen2,1
10110819,existAttrC,skateboard,skateboard,luggage,bottle,cup,blouse,Qwen2,1
10129933,existAttrC,bridge,bridge,magnet,cat,orange,jeep,Qwen2,1
10135132,existAttrC,table,table,placemat,cheese,package,dish,Qwen2,1
10135288,existMaterialC,spoon,spoon,truck,chair,boot,keyboard,Qwen2,1
10135289,existMaterialNotC,spoon,spoon,building,bear,sculpture,watch,Qwen2,1
10135312,existAttrNotC,spoon,spoon,ball,beard,tractor,bell,Qwen2,1
10144555,existAttrC,hat,hat,apron,sofa,crosswalk,candle,Qwen2,1
10153722,existAttrNotC,table,table,cow,couch,sweater,pipe,Qwen2,1
10189910,existAttrC,woman,woman,bear,baby,child,cat,Qwen2,1
10201562,existAttrC,bear,bear,coffee,glass,candle,goat,Qwen2,1
10201563,existAttrC,bear,bear,purse,pot,giraffe,gravel,Qwen2,1
10201587,existAttrC,bear,bear,lamb,goat,elephant,baby,Qwen2,1
10207735,existAttrC,keyboard,keyboard,notebook,bookshelf,shirt,antenna,Qwen2,1
10226146,existAttrC,frisbee,frisbee,pouch,graffiti,countertop,sail,Qwen2,1
10242833,existAttrC,bear,bear,cereal,zoo,broccoli,hay,Qwen2,1
10262324,existAttrC,cow,cow,bat,tire,elephant,lady,Qwen2,1
10282864,existAttrC,train,train,ship,pizza,brush,oven,Qwen2,1
10282892,existMaterialC,train,train,bench,tray,crown,table,Qwen2,1
10321214,existAttrC,table,table,apron,couch,backpack,stove,Qwen2,1
10321217,existAttrNotC,table,table,crown,boy,towel,blind,Qwen2,1
10443600,existAttrC,backpack,backpack,ocean,tent,bedroom,stadium,Qwen2,1
10508418,existMaterialC,bottle,bottle,car,pan,bucket,fish,Qwen2,1
10530019,existAttrC,bus,bus,kangaroo,bear,cap,truck,Qwen2,1
10554836,existAttrC,dog,dog,sink,television,ball,collar,Qwen2,1
10554837,existAttrC,dog,dog,oven,apron,audience,crown,Qwen2,1
10555223,existMaterialC,table,table,toilet,surfboard,bag,chair,Qwen2,1
10569054,existMaterialC,table,table,fireplace,bus,microwave,blender,Qwen2,1
10576760,existAttrC,dog,dog,baby,bun,guy,beard,Qwen2,1
10576762,existAttrNotC,dog,dog,glass,mud,pitcher,juice,Qwen2,1
10584157,existAttrC,airplane,airplane,cart,tractor,piano,guitar,Qwen2,1
10584159,existAttrC,airplane,airplane,wall,bush,carriage,bus,Qwen2,1
10607068,existAttrC,hat,hat,tunnel,sweatshirt,canoe,basket,Qwen2,1
10607137,existAttrC,backpack,backpack,cake,racket,necklace,pen,Qwen2,1
10607162,existAttrC,wetsuit,wetsuit,bell,horse,swimsuit,fence,Qwen2,1
10623202,existAttrC,table,table,bicycle,vest,pot,basket,Qwen2,1
10623228,existMaterialNotC,table,table,stove,cup,glass,crown,Qwen2,1
10623276,existAttrC,spatula,spatula,bridge,path,keyboard,tire,Qwen2,1
10663887,existAttrC,clock,clock,cart,bus,bag,drawer,Qwen2,1
10760995,existAttrC,skateboard,skateboard,napkin,platform,bucket,jersey,Qwen2,1
10816624,existAttrC,truck,truck,ball,surfboard,brush,ornament,Qwen2,1
10816625,existAttrC,truck,truck,wetsuit,ship,airplane,fork,Qwen2,1
10838761,existAttrC,bag,bag,picture,flower,doorway,pot,Qwen2,1
10840104,existAttrNotC,elephant,elephant,kitten,dock,cap,shoe,Qwen2,1
10898981,existAttrC,horse,horse,brush,guitar,fork,refrigerator,Qwen2,1
10898985,existAttrNotC,horse,horse,camera,guitar,vest,box,Qwen2,1
10931567,existAttrC,cat,cat,monitor,sculpture,bird,sandwich,Qwen2,1
10970166,existAttrNotC,bench,bench,curtain,juice,cage,wristband,Qwen2,1
10990870,existAttrC,sheep,sheep,tablecloth,artwork,apple,gravel,Qwen2,1
11007178,existAttrC,bottle,bottle,platform,bicycle,jeep,television,Qwen2,1
11152217,existAttrC,sheep,sheep,girl,bicycle,cow,horse,Qwen2,1
11152218,existAttrC,sheep,sheep,horse,elephant,skier,cat,Qwen2,1
11193243,existAttrC,tablecloth,tablecloth,taxi,bus,bottle,saucer,Qwen2,1
11193244,existAttrC,tablecloth,tablecloth,chair,broccoli,burger,frog,Qwen2,1
11193246,existAttrNotC,tablecloth,tablecloth,mask,elephant,platform,couch,Qwen2,1
11205296,existAttrC,hat,hat,earring,bowl,poster,magnet,Qwen2,1
11318078,existAttrC,bat,bat,box,beard,dress,tea,Qwen2,1
11337442,existAttrC,cow,cow,orange,fruit,microwave,napkin,Qwen2,1
11338340,existAttrC,table,table,boat,ball,microwave,spoon,Qwen2,1
11414750,existAttrC,bus,bus,tunnel,drawer,beer,radio,Qwen2,1
11432258,existAttrNotC,bear,bear,skateboard,pouch,store,keyboard,Qwen2,1
11454969,existAttrC,donut,donut,toilet,wool,frog,truck,Qwen2,1
11454970,existAttrC,donut,donut,tablecloth,graffiti,pen,keyboard,Qwen2,1
11535866,existMaterialNotC,knife,knife,dumpster,branch,cart,microphone,Qwen2,1
11535889,existAttrC,knife,knife,seat,dispenser,aircraft,puddle,Qwen2,1
11646675,existAttrC,surfboard,surfboard,lettuce,kitten,uniform,pot,Qwen2,1
11646676,existAttrC,surfboard,surfboard,juice,dog,tray,bun,Qwen2,1
11646699,existAttrC,wetsuit,wetsuit,seat,pouch,guitar,pole,Qwen2,1
11655172,existAttrC,bike,bike,giraffe,bus,cake,building,Qwen2,1
11655173,existAttrC,bike,bike,carriage,baseball,pole,pavement,Qwen2,1
11705589,existAttrC,table,table,patio,owl,burger,doll,Qwen2,1
11705591,existAttrNotC,table,table,sheep,shoe,flower,meat,Qwen2,1
11727306,existAttrC,horse,horse,desk,airport,apple,shoe,Qwen2,1
11728337,existAttrC,bear,bear,path,urinal,fork,branch,Qwen2,1
11728339,existAttrNotC,bear,bear,bedroom,desk,bathroom,flower,Qwen2,1
11764546,existAttrC,surfboard,surfboard,bathtub,kitchen,lid,bird,Qwen2,1
11764548,existAttrNotC,surfboard,surfboard,microwave,bucket,dog,fur,Qwen2,1
11774382,existAttrC,scarf,scarf,laptop,apron,juice,graffiti,Qwen2,1
11820707,existAttrC,desk,desk,dock,airplane,fireplace,lid,Qwen2,1
11820708,existAttrC,desk,desk,clock,drawer,building,pie,Qwen2,1
11820714,existMaterialNotC,desk,desk,lamp,stove,knife,television,Qwen2,1
11864548,existAttrC,dog,dog,countertop,frisbee,coffee,giraffe,Qwen2,1
11864549,existAttrC,dog,dog,keyboard,burger,headband,pastry,Qwen2,1
11864553,existAttrNotC,dog,dog,bike,broccoli,puddle,fruit,Qwen2,1
11866557,existAttrNotC,helmet,helmet,fork,ball,spoon,cow,Qwen2,1
11869153,existAttrC,cat,cat,train,camera,watch,desk,Qwen2,1
11905561,existAttrC,bench,bench,microwave,antenna,cage,keyboard,Qwen2,1
11905579,existAttrC,bench,bench,cup,pizza,carrot,table,Qwen2,1
11905580,existAttrC,bench,bench,bookshelf,bed,box,bus,Qwen2,1
11905581,existAttrC,bench,bench,coffee,wetsuit,path,bathtub,Qwen2,1
11910347,existAttrC,bear,bear,cabin,doll,bridge,earring,Qwen2,1
11960363,existAttrC,wetsuit,wetsuit,cake,curtain,cat,couch,Qwen2,1
11962489,existAttrC,guitar,guitar,house,branch,tower,foil,Qwen2,1
12189206,existAttrC,truck,truck,zebra,taxi,bell,stadium,Qwen2,1
12245139,existAttrC,dog,dog,baby,wall,driver,lady,Qwen2,1
12246845,existAttrC,cat,cat,bottle,ocean,suit,chair,Qwen2,1
12278872,existAttrC,table,table,couch,scooter,bell,fork,Qwen2,1
12366077,existAttrC,horse,horse,fence,robe,vase,saucer,Qwen2,1
12366078,existAttrC,horse,horse,skirt,swimsuit,football,cow,Qwen2,1
12387463,existAttrC,table,table,notebook,sauce,racket,bush,Qwen2,1
12480270,existAttrC,laptop,laptop,aircraft,wall,kitchen,trash,Qwen2,1
12525673,existAttrC,bus,bus,car,pole,sauce,suitcase,Qwen2,1
12525676,existAttrNotC,bus,bus,spoon,bouquet,beard,tower,Qwen2,1
12526175,existAttrC,surfboard,surfboard,bedspread,banana,canoe,clock,Qwen2,1
12526333,existAttrC,wetsuit,wetsuit,wristband,zebra,cookie,luggage,Qwen2,1
12529822,existAttrC,tablecloth,tablecloth,train,swimsuit,bunny,wristband,Qwen2,1
12534939,existAttrC,elephant,elephant,basket,beard,box,bathroom,Qwen2,1
12552367,existAttrC,table,table,soup,keyboard,bear,swimsuit,Qwen2,1
12603140,existMaterialNotC,bench,bench,basket,tower,bookshelf,burner,Qwen2,1
12621877,existAttrC,wetsuit,wetsuit,giraffe,milk,bag,stove,Qwen2,1
12621878,existAttrC,wetsuit,wetsuit,desk,bell,cereal,cucumber,Qwen2,1
