item,category_id,parent_id,ns_id,category,parent,phrasing_id,question,category_item,parent_item
841,21,2,ns_3,fence,vehicle,1,Is it true that fences are vehicles?,fences,vehicles
842,21,2,ns_3,fence,vehicle,2,Is it true that a fence is a vehicle?,fence,vehicle
843,21,2,ns_3,fence,vehicle,3,Is it true that fences are a type of vehicle?,fences,vehicle
844,21,2,ns_3,fence,vehicle,4,Is it true that a fence is a type of vehicle?,fence,vehicle
845,21,2,ns_4,fence,garment,1,Is it true that fences are garments?,fences,garments
846,21,2,ns_4,fence,garment,2,Is it true that a fence is garments?,fence,garments
847,21,2,ns_4,fence,garment,3,Is it true that fences are a type of garment?,fences,garment
848,21,2,ns_4,fence,garment,4,Is it true that a fence is a type of garment?,fence,garment
849,22,1,ns_1,bag,sports equipment,1,Is it true that bags are sports equipment?,bags,sports equipment
850,22,1,ns_1,bag,sports equipment,2,Is it true that a bag is sports equipment?,bag,sports equipment
851,22,1,ns_1,bag,sports equipment,3,Is it true that bags are a type of sports equipment?,bags,sports equipment
852,22,1,ns_1,bag,sports equipment,4,Is it true that a bag is a type of sports equipment?,bag,sports equipment
853,22,1,ns_2,bag,water vehicle,1,Is it true that bags are water vehicles?,bags,water vehicles
854,22,1,ns_2,bag,water vehicle,2,Is it true that a bag is a water vehicle?,bag,water vehicle
855,22,1,ns_2,bag,water vehicle,3,Is it true that bags are a type of water vehicle?,bags,water vehicle
856,22,1,ns_2,bag,water vehicle,4,Is it true that a bag is a type of water vehicle?,bag,water vehicle
857,22,1,ns_3,bag,car,1,Is it true that bags are cars?,bags,cars
858,22,1,ns_3,bag,car,2,Is it true that a bag is a car?,bag,car
859,22,1,ns_3,bag,car,3,Is it true that bags are a type of car?,bags,car
860,22,1,ns_3,bag,car,4,Is it true that a bag is a type of car?,bag,car
861,22,1,ns_4,bag,canine,1,Is it true that bags are canines?,bags,canines
862,22,1,ns_4,bag,canine,2,Is it true that a bag is a canine?,bag,canine
863,22,1,ns_4,bag,canine,3,Is it true that bags are a type of canine?,bags,canine
864,22,1,ns_4,bag,canine,4,Is it true that a bag is a type of canine?,bag,canine
865,23,1,ns_1,beer,traveler,1,Is it true that beers are travelers?,beers,travelers
866,23,1,ns_1,beer,traveler,2,Is it true that beer is a traveler?,beer,traveler
867,23,1,ns_1,beer,traveler,3,Is it true that beers are a type of traveler?,beers,traveler
868,23,1,ns_1,beer,traveler,4,Is it true that beer is a type of traveler?,beer,traveler
869,23,1,ns_2,beer,kitchen utensil,1,Is it true that beers are kitchen utensils?,beers,kitchen utensils
870,23,1,ns_2,beer,kitchen utensil,2,Is it true that beer is a kitchen utensil?,beer,kitchen utensil
871,23,1,ns_2,beer,kitchen utensil,3,Is it true that beers are a type of kitchen utensil?,beers,kitchen utensil
872,23,1,ns_2,beer,kitchen utensil,4,Is it true that beer is a type of kitchen utensil?,beer,kitchen utensil
873,23,1,ns_3,beer,backpack,1,Is it true that beers are backpacks?,beers,backpacks
874,23,1,ns_3,beer,backpack,2,Is it true that beer is a backpack?,beer,backpack
875,23,1,ns_3,beer,backpack,3,Is it true that beers are a type of backpack?,beers,backpack
876,23,1,ns_3,beer,backpack,4,Is it true that beer is a type of backpack?,beer,backpack
877,23,1,ns_4,beer,clock,1,Is it true that beers are clocks?,beers,clocks
878,23,1,ns_4,beer,clock,2,Is it true that beer is a clock?,beer,clock
879,23,1,ns_4,beer,clock,3,Is it true that beers are a type of clock?,beers,clock
880,23,1,ns_4,beer,clock,4,Is it true that beer is a type of clock?,beer,clock
881,23,2,ns_1,beer,tool,1,Is it true that beers are tools?,beers,tools
882,23,2,ns_1,beer,tool,2,Is it true that beer is a tool?,beer,tool
883,23,2,ns_1,beer,tool,3,Is it true that beers are a type of tool?,beers,tool
884,23,2,ns_1,beer,tool,4,Is it true that beer is a type of tool?,beer,tool
885,23,2,ns_2,beer,bedding,1,Is it true that beers are bedding?,beers,bedding
886,23,2,ns_2,beer,bedding,2,Is it true that beer is bedding?,beer,bedding
887,23,2,ns_2,beer,bedding,3,Is it true that beers are a type of bedding?,beers,bedding
888,23,2,ns_2,beer,bedding,4,Is it true that beer is a type of bedding?,beer,bedding
889,23,2,ns_3,beer,lemon,1,Is it true that beers are lemons?,beers,lemons
890,23,2,ns_3,beer,lemon,2,Is it true that beer is a lemon?,beer,lemon
891,23,2,ns_3,beer,lemon,3,Is it true that beers are a type of lemon?,beers,lemon
892,23,2,ns_3,beer,lemon,4,Is it true that beer is a type of lemon?,beer,lemon
893,23,2,ns_4,beer,motorcycle,1,Is it true that beers are motorcycles?,beers,motorcycles
894,23,2,ns_4,beer,motorcycle,2,Is it true that beer is a motorcycle?,beer,motorcycle
895,23,2,ns_4,beer,motorcycle,3,Is it true that beers are a type of motorcycle?,beers,motorcycle
896,23,2,ns_4,beer,motorcycle,4,Is it true that beer is a type of motorcycle?,beer,motorcycle
897,24,1,ns_1,bus,person,1,Is it true that buses are people?,buses,people
898,24,1,ns_1,bus,person,2,Is it true that a bus is a person?,bus,person
899,24,1,ns_1,bus,person,3,Is it true that buses are a type of person?,buses,person
900,24,1,ns_1,bus,person,4,Is it true that a bus is a type of person?,bus,person
901,24,1,ns_2,bus,structure,1,Is it true that buses are structures?,buses,structures
902,24,1,ns_2,bus,structure,2,Is it true that a bus is a structure?,bus,structure
903,24,1,ns_2,bus,structure,3,Is it true that buses are a type of structure?,buses,structure
904,24,1,ns_2,bus,structure,4,Is it true that a bus is a type of structure?,bus,structure
905,24,1,ns_3,bus,phone,1,Is it true that buses are phones?,buses,phones
906,24,1,ns_3,bus,phone,2,Is it true that a bus is a phone?,bus,phone
907,24,1,ns_3,bus,phone,3,Is it true that buses are a type of phone?,buses,phone
908,24,1,ns_3,bus,phone,4,Is it true that a bus is a type of phone?,bus,phone
909,24,1,ns_4,bus,kitchen appliance,1,Is it true that buses are kitchen appliances?,buses,kitchen appliances
910,24,1,ns_4,bus,kitchen appliance,2,Is it true that a bus is a kitchen appliance?,bus,kitchen appliance
911,24,1,ns_4,bus,kitchen appliance,3,Is it true that buses are a type of kitchen appliance?,buses,kitchen appliance
912,24,1,ns_4,bus,kitchen appliance,4,Is it true that a bus is a type of kitchen appliance?,bus,kitchen appliance
913,24,2,ns_1,bus,lettuce,1,Is it true that buses are lettuces?,buses,lettuces
914,24,2,ns_1,bus,lettuce,2,Is it true that a bus is a lettuce?,bus,lettuce
915,24,2,ns_1,bus,lettuce,3,Is it true that buses are a type of lettuce?,buses,lettuce
916,24,2,ns_1,bus,lettuce,4,Is it true that a bus is a type of lettuce?,bus,lettuce
917,24,2,ns_2,bus,toy,1,Is it true that buses are toys?,buses,toys
918,24,2,ns_2,bus,toy,2,Is it true that a bus is a toy?,bus,toy
919,24,2,ns_2,bus,toy,3,Is it true that buses are a type of toy?,buses,toy
920,24,2,ns_2,bus,toy,4,Is it true that a bus is a type of toy?,bus,toy
921,24,2,ns_3,bus,seat,1,Is it true that buses are seats?,buses,seats
922,24,2,ns_3,bus,seat,2,Is it true that a bus is a seat?,bus,seat
923,24,2,ns_3,bus,seat,3,Is it true that buses are a type of seat?,buses,seat
924,24,2,ns_3,bus,seat,4,Is it true that a bus is a type of seat?,bus,seat
925,24,2,ns_4,bus,bag,1,Is it true that buses are bags?,buses,bags
926,24,2,ns_4,bus,bag,2,Is it true that a bus is a bag?,bus,bag
927,24,2,ns_4,bus,bag,3,Is it true that buses are a type of bag?,buses,bag
928,24,2,ns_4,bus,bag,4,Is it true that a bus is a type of bag?,bus,bag
929,24,3,ns_1,bus,kitten,1,Is it true that buses are kittens?,buses,kittens
930,24,3,ns_1,bus,kitten,2,Is it true that a bus is a kitten?,bus,kitten
931,24,3,ns_1,bus,kitten,3,Is it true that buses are a type of kitten?,buses,kitten
932,24,3,ns_1,bus,kitten,4,Is it true that a bus is a type of kitten?,bus,kitten
933,24,3,ns_2,bus,helmet,1,Is it true that buses are helmets?,buses,helmets
934,24,3,ns_2,bus,helmet,2,Is it true that a bus is a helmet?,bus,helmet
935,24,3,ns_2,bus,helmet,3,Is it true that buses are a type of helmet?,buses,helmet
936,24,3,ns_2,bus,helmet,4,Is it true that a bus is a type of helmet?,bus,helmet
937,24,3,ns_3,bus,beer,1,Is it true that buses are beers?,buses,beers
938,24,3,ns_3,bus,beer,2,Is it true that a bus is beer?,bus,beer
939,24,3,ns_3,bus,beer,3,Is it true that buses are a type of beer?,buses,beer
940,24,3,ns_3,bus,beer,4,Is it true that a bus is a type of beer?,bus,beer
941,24,3,ns_4,bus,apple,1,Is it true that buses are apples?,buses,apples
942,24,3,ns_4,bus,apple,2,Is it true that a bus is an apple?,bus,apple
943,24,3,ns_4,bus,apple,3,Is it true that buses are a type of apple?,buses,apple
944,24,3,ns_4,bus,apple,4,Is it true that a bus is a type of apple?,bus,apple
945,25,1,ns_1,camera,citrus fruit,1,Is it true that cameras are citrus fruits?,cameras,citrus fruits
946,25,1,ns_1,camera,citrus fruit,2,Is it true that a camera is citrus fruits?,camera,citrus fruits
947,25,1,ns_1,camera,citrus fruit,3,Is it true that cameras are a type of citrus fruit?,cameras,citrus fruit
948,25,1,ns_1,camera,citrus fruit,4,Is it true that a camera is a type of citrus fruit?,camera,citrus fruit
949,25,1,ns_2,camera,barrier,1,Is it true that cameras are barriers?,cameras,barriers
950,25,1,ns_2,camera,barrier,2,Is it true that a camera is a barrier?,camera,barrier
951,25,1,ns_2,camera,barrier,3,Is it true that cameras are a type of barrier?,cameras,barrier
952,25,1,ns_2,camera,barrier,4,Is it true that a camera is a type of barrier?,camera,barrier
953,25,1,ns_3,camera,broccoli,1,Is it true that cameras are broccolis?,cameras,broccolis
954,25,1,ns_3,camera,broccoli,2,Is it true that a camera is broccoli?,camera,broccoli
955,25,1,ns_3,camera,broccoli,3,Is it true that cameras are a type of broccoli?,cameras,broccoli
956,25,1,ns_3,camera,broccoli,4,Is it true that a camera is a type of broccoli?,camera,broccoli
957,25,1,ns_4,camera,keyboard,1,Is it true that cameras are keyboards?,cameras,keyboards
958,25,1,ns_4,camera,keyboard,2,Is it true that a camera is a keyboard?,camera,keyboard
959,25,1,ns_4,camera,keyboard,3,Is it true that cameras are a type of keyboard?,cameras,keyboard
960,25,1,ns_4,camera,keyboard,4,Is it true that a camera is a type of keyboard?,camera,keyboard
961,25,2,ns_1,camera,orange,1,Is it true that cameras are oranges?,cameras,oranges
962,25,2,ns_1,camera,orange,2,Is it true that a camera is an orange?,camera,orange
963,25,2,ns_1,camera,orange,3,Is it true that cameras are a type of orange?,cameras,orange
964,25,2,ns_1,camera,orange,4,Is it true that a camera is a type of orange?,camera,orange
965,25,2,ns_2,camera,fork,1,Is it true that cameras are forks?,cameras,forks
966,25,2,ns_2,camera,fork,2,Is it true that a camera is a fork?,camera,fork
967,25,2,ns_2,camera,fork,3,Is it true that cameras are a type of fork?,cameras,fork
968,25,2,ns_2,camera,fork,4,Is it true that a camera is a type of fork?,camera,fork
969,25,2,ns_3,camera,chair,1,Is it true that cameras are chairs?,cameras,chairs
970,25,2,ns_3,camera,chair,2,Is it true that a camera is a chair?,camera,chair
971,25,2,ns_3,camera,chair,3,Is it true that cameras are a type of chair?,cameras,chair
972,25,2,ns_3,camera,chair,4,Is it true that a camera is a type of chair?,camera,chair
973,25,2,ns_4,camera,musical instrument,1,Is it true that cameras are musical instruments?,cameras,musical instruments
974,25,2,ns_4,camera,musical instrument,2,Is it true that a camera is a musical instrument?,camera,musical instrument
975,25,2,ns_4,camera,musical instrument,3,Is it true that cameras are a type of musical instrument?,cameras,musical instrument
976,25,2,ns_4,camera,musical instrument,4,Is it true that a camera is a type of musical instrument?,camera,musical instrument
977,26,1,ns_1,racket,camera,1,Is it true that rackets are cameras?,rackets,cameras
978,26,1,ns_1,racket,camera,2,Is it true that a racket is a camera?,racket,camera
979,26,1,ns_1,racket,camera,3,Is it true that rackets are a type of camera?,rackets,camera
980,26,1,ns_1,racket,camera,4,Is it true that a racket is a type of camera?,racket,camera
981,26,1,ns_2,racket,pineapple,1,Is it true that rackets are pineapples?,rackets,pineapples
982,26,1,ns_2,racket,pineapple,2,Is it true that a racket is a pineapple?,racket,pineapple
983,26,1,ns_2,racket,pineapple,3,Is it true that rackets are a type of pineapple?,rackets,pineapple
984,26,1,ns_2,racket,pineapple,4,Is it true that a racket is a type of pineapple?,racket,pineapple
985,26,1,ns_3,racket,cup,1,Is it true that rackets are cups?,rackets,cups
986,26,1,ns_3,racket,cup,2,Is it true that a racket is a cup?,racket,cup
987,26,1,ns_3,racket,cup,3,Is it true that rackets are a type of cup?,rackets,cup
988,26,1,ns_3,racket,cup,4,Is it true that a racket is a type of cup?,racket,cup
989,26,1,ns_4,racket,donut,1,Is it true that rackets are donuts?,rackets,donuts
990,26,1,ns_4,racket,donut,2,Is it true that a racket is a donut?,racket,donut
991,26,1,ns_4,racket,donut,3,Is it true that rackets are a type of donut?,rackets,donut
992,26,1,ns_4,racket,donut,4,Is it true that a racket is a type of donut?,racket,donut
993,26,2,ns_1,racket,zebra,1,Is it true that rackets are zebras?,rackets,zebras
994,26,2,ns_1,racket,zebra,2,Is it true that a racket is a zebra?,racket,zebra
995,26,2,ns_1,racket,zebra,3,Is it true that rackets are a type of zebra?,rackets,zebra
996,26,2,ns_1,racket,zebra,4,Is it true that a racket is a type of zebra?,racket,zebra
997,26,2,ns_2,racket,clock,1,Is it true that rackets are clocks?,rackets,clocks
998,26,2,ns_2,racket,clock,2,Is it true that a racket is a clock?,racket,clock
999,26,2,ns_2,racket,clock,3,Is it true that rackets are a type of clock?,rackets,clock
1000,26,2,ns_2,racket,clock,4,Is it true that a racket is a type of clock?,racket,clock
1001,26,2,ns_3,racket,kitten,1,Is it true that rackets are kittens?,rackets,kittens
1002,26,2,ns_3,racket,kitten,2,Is it true that a racket is a kitten?,racket,kitten
1003,26,2,ns_3,racket,kitten,3,Is it true that rackets are a type of kitten?,rackets,kitten
1004,26,2,ns_3,racket,kitten,4,Is it true that a racket is a type of kitten?,racket,kitten
1005,26,2,ns_4,racket,horse,1,Is it true that rackets are horses?,rackets,horses
1006,26,2,ns_4,racket,horse,2,Is it true that a racket is a horse?,racket,horse
1007,26,2,ns_4,racket,horse,3,Is it true that rackets are a type of horse?,rackets,horse
1008,26,2,ns_4,racket,horse,4,Is it true that a racket is a type of horse?,racket,horse
1009,27,1,ns_1,taxi,desk,1,Is it true that taxis are desks?,taxis,desks
1010,27,1,ns_1,taxi,desk,2,Is it true that a taxi is a desk?,taxi,desk
1011,27,1,ns_1,taxi,desk,3,Is it true that taxis are a type of desk?,taxis,desk
1012,27,1,ns_1,taxi,desk,4,Is it true that a taxi is a type of desk?,taxi,desk
1013,27,1,ns_2,taxi,cyclist,1,Is it true that taxis are cyclists?,taxis,cyclists
1014,27,1,ns_2,taxi,cyclist,2,Is it true that a taxi is a cyclist?,taxi,cyclist
1015,27,1,ns_2,taxi,cyclist,3,Is it true that taxis are a type of cyclist?,taxis,cyclist
1016,27,1,ns_2,taxi,cyclist,4,Is it true that a taxi is a type of cyclist?,taxi,cyclist
1017,27,1,ns_3,taxi,gun,1,Is it true that taxis are guns?,taxis,guns
1018,27,1,ns_3,taxi,gun,2,Is it true that a taxi is a gun?,taxi,gun
1019,27,1,ns_3,taxi,gun,3,Is it true that taxis are a type of gun?,taxis,gun
1020,27,1,ns_3,taxi,gun,4,Is it true that a taxi is a type of gun?,taxi,gun
1021,27,1,ns_4,taxi,pan,1,Is it true that taxis are pans?,taxis,pans
1022,27,1,ns_4,taxi,pan,2,Is it true that a taxi is a pan?,taxi,pan
1023,27,1,ns_4,taxi,pan,3,Is it true that taxis are a type of pan?,taxis,pan
1024,27,1,ns_4,taxi,pan,4,Is it true that a taxi is a type of pan?,taxi,pan
1025,27,2,ns_1,taxi,scarf,1,Is it true that taxis are scarves?,taxis,scarves
1026,27,2,ns_1,taxi,scarf,2,Is it true that a taxi is a scarf?,taxi,scarf
1027,27,2,ns_1,taxi,scarf,3,Is it true that taxis are a type of scarf?,taxis,scarf
1028,27,2,ns_1,taxi,scarf,4,Is it true that a taxi is a type of scarf?,taxi,scarf
1029,27,2,ns_2,taxi,clock,1,Is it true that taxis are clocks?,taxis,clocks
1030,27,2,ns_2,taxi,clock,2,Is it true that a taxi is a clock?,taxi,clock
1031,27,2,ns_2,taxi,clock,3,Is it true that taxis are a type of clock?,taxis,clock
1032,27,2,ns_2,taxi,clock,4,Is it true that a taxi is a type of clock?,taxi,clock
1033,27,2,ns_3,taxi,sailboat,1,Is it true that taxis are sailboats?,taxis,sailboats
1034,27,2,ns_3,taxi,sailboat,2,Is it true that a taxi is a sailboat?,taxi,sailboat
1035,27,2,ns_3,taxi,sailboat,3,Is it true that taxis are a type of sailboat?,taxis,sailboat
1036,27,2,ns_3,taxi,sailboat,4,Is it true that a taxi is a type of sailboat?,taxi,sailboat
1037,27,2,ns_4,taxi,animal,1,Is it true that taxis are animals?,taxis,animals
1038,27,2,ns_4,taxi,animal,2,Is it true that a taxi is an animal?,taxi,animal
1039,27,2,ns_4,taxi,animal,3,Is it true that taxis are a type of animal?,taxis,animal
1040,27,2,ns_4,taxi,animal,4,Is it true that a taxi is a type of animal?,taxi,animal
1041,27,3,ns_1,taxi,root vegetable,1,Is it true that taxis are root vegetables?,taxis,root vegetables
1042,27,3,ns_1,taxi,root vegetable,2,Is it true that a taxi is a root vegetable?,taxi,root vegetable
1043,27,3,ns_1,taxi,root vegetable,3,Is it true that taxis are a type of root vegetable?,taxis,root vegetable
1044,27,3,ns_1,taxi,root vegetable,4,Is it true that a taxi is a type of root vegetable?,taxi,root vegetable
1045,27,3,ns_2,taxi,frog,1,Is it true that taxis are frogs?,taxis,frogs
1046,27,3,ns_2,taxi,frog,2,Is it true that a taxi is a frog?,taxi,frog
1047,27,3,ns_2,taxi,frog,3,Is it true that taxis are a type of frog?,taxis,frog
1048,27,3,ns_2,taxi,frog,4,Is it true that a taxi is a type of frog?,taxi,frog
1049,27,3,ns_3,taxi,cucumber,1,Is it true that taxis are cucumbers?,taxis,cucumbers
1050,27,3,ns_3,taxi,cucumber,2,Is it true that a taxi is a cucumber?,taxi,cucumber
1051,27,3,ns_3,taxi,cucumber,3,Is it true that taxis are a type of cucumber?,taxis,cucumber
1052,27,3,ns_3,taxi,cucumber,4,Is it true that a taxi is a type of cucumber?,taxi,cucumber
1053,27,3,ns_4,taxi,appliance,1,Is it true that taxis are appliances?,taxis,appliances
1054,27,3,ns_4,taxi,appliance,2,Is it true that a taxi is an appliance?,taxi,appliance
1055,27,3,ns_4,taxi,appliance,3,Is it true that taxis are a type of appliance?,taxis,appliance
1056,27,3,ns_4,taxi,appliance,4,Is it true that a taxi is a type of appliance?,taxi,appliance
1057,27,4,ns_1,taxi,bike,1,Is it true that taxis are bikes?,taxis,bikes
1058,27,4,ns_1,taxi,bike,2,Is it true that a taxi is a bike?,taxi,bike
1059,27,4,ns_1,taxi,bike,3,Is it true that taxis are a type of bike?,taxis,bike
1060,27,4,ns_1,taxi,bike,4,Is it true that a taxi is a type of bike?,taxi,bike
1061,27,4,ns_2,taxi,bread,1,Is it true that taxis are breads?,taxis,breads
1062,27,4,ns_2,taxi,bread,2,Is it true that a taxi is bread?,taxi,bread
1063,27,4,ns_2,taxi,bread,3,Is it true that taxis are a type of bread?,taxis,bread
1064,27,4,ns_2,taxi,bread,4,Is it true that a taxi is a type of bread?,taxi,bread
1065,27,4,ns_3,taxi,clock,1,Is it true that taxis are clocks?,taxis,clocks
1066,27,4,ns_3,taxi,clock,2,Is it true that a taxi is a clock?,taxi,clock
1067,27,4,ns_3,taxi,clock,3,Is it true that taxis are a type of clock?,taxis,clock
1068,27,4,ns_3,taxi,clock,4,Is it true that a taxi is a type of clock?,taxi,clock
1069,27,4,ns_4,taxi,stick,1,Is it true that taxis are sticks?,taxis,sticks
1070,27,4,ns_4,taxi,stick,2,Is it true that a taxi is a stick?,taxi,stick
1071,27,4,ns_4,taxi,stick,3,Is it true that taxis are a type of stick?,taxis,stick
1072,27,4,ns_4,taxi,stick,4,Is it true that a taxi is a type of stick?,taxi,stick
1073,28,1,ns_1,clock,pilot,1,Is it true that clocks are pilots?,clocks,pilots
1074,28,1,ns_1,clock,pilot,2,Is it true that a clock is a pilot?,clock,pilot
1075,28,1,ns_1,clock,pilot,3,Is it true that clocks are a type of pilot?,clocks,pilot
1076,28,1,ns_1,clock,pilot,4,Is it true that a clock is a type of pilot?,clock,pilot
1077,28,1,ns_2,clock,bedroom furniture,1,Is it true that clocks are bedroom furniture?,clocks,bedroom furniture
1078,28,1,ns_2,clock,bedroom furniture,2,Is it true that a clock is bedroom furniture?,clock,bedroom furniture
1079,28,1,ns_2,clock,bedroom furniture,3,Is it true that clocks are a type of bedroom furniture?,clocks,bedroom furniture
1080,28,1,ns_2,clock,bedroom furniture,4,Is it true that a clock is a type of bedroom furniture?,clock,bedroom furniture
1081,28,1,ns_3,clock,lemon,1,Is it true that clocks are lemons?,clocks,lemons
1082,28,1,ns_3,clock,lemon,2,Is it true that a clock is a lemon?,clock,lemon
1083,28,1,ns_3,clock,lemon,3,Is it true that clocks are a type of lemon?,clocks,lemon
1084,28,1,ns_3,clock,lemon,4,Is it true that a clock is a type of lemon?,clock,lemon
1085,28,1,ns_4,clock,vehicle,1,Is it true that clocks are vehicles?,clocks,vehicles
1086,28,1,ns_4,clock,vehicle,2,Is it true that a clock is a vehicle?,clock,vehicle
1087,28,1,ns_4,clock,vehicle,3,Is it true that clocks are a type of vehicle?,clocks,vehicle
1088,28,1,ns_4,clock,vehicle,4,Is it true that a clock is a type of vehicle?,clock,vehicle
1089,28,2,ns_1,clock,train,1,Is it true that clocks are trains?,clocks,trains
1090,28,2,ns_1,clock,train,2,Is it true that a clock is a train?,clock,train
1091,28,2,ns_1,clock,train,3,Is it true that clocks are a type of train?,clocks,train
1092,28,2,ns_1,clock,train,4,Is it true that a clock is a type of train?,clock,train
1093,28,2,ns_2,clock,zebra,1,Is it true that clocks are zebras?,clocks,zebras
1094,28,2,ns_2,clock,zebra,2,Is it true that a clock is a zebra?,clock,zebra
1095,28,2,ns_2,clock,zebra,3,Is it true that clocks are a type of zebra?,clocks,zebra
1096,28,2,ns_2,clock,zebra,4,Is it true that a clock is a type of zebra?,clock,zebra
1097,28,2,ns_3,clock,meat,1,Is it true that clocks are meats?,clocks,meats
1098,28,2,ns_3,clock,meat,2,Is it true that a clock is meat?,clock,meat
1099,28,2,ns_3,clock,meat,3,Is it true that clocks are a type of meat?,clocks,meat
1100,28,2,ns_3,clock,meat,4,Is it true that a clock is a type of meat?,clock,meat
1101,28,2,ns_4,clock,camera,1,Is it true that clocks are cameras?,clocks,cameras
1102,28,2,ns_4,clock,camera,2,Is it true that a clock is a camera?,clock,camera
1103,28,2,ns_4,clock,camera,3,Is it true that clocks are a type of camera?,clocks,camera
1104,28,2,ns_4,clock,camera,4,Is it true that a clock is a type of camera?,clock,camera
1105,29,1,ns_1,apple,sheep,1,Is it true that apples are sheeps?,apples,sheeps
1106,29,1,ns_1,apple,sheep,2,Is it true that an apple is a sheep?,apple,sheep
1107,29,1,ns_1,apple,sheep,3,Is it true that apples are a type of sheep?,apples,sheep
1108,29,1,ns_1,apple,sheep,4,Is it true that an apple is a type of sheep?,apple,sheep
1109,29,1,ns_2,apple,eagle,1,Is it true that apples are eagles?,apples,eagles
1110,29,1,ns_2,apple,eagle,2,Is it true that an apple is an eagle?,apple,eagle
1111,29,1,ns_2,apple,eagle,3,Is it true that apples are a type of eagle?,apples,eagle
1112,29,1,ns_2,apple,eagle,4,Is it true that an apple is a type of eagle?,apple,eagle
1113,29,1,ns_3,apple,berry,1,Is it true that apples are berries?,apples,berries
1114,29,1,ns_3,apple,berry,2,Is it true that an apple is a berry?,apple,berry
1115,29,1,ns_3,apple,berry,3,Is it true that apples are a type of berry?,apples,berry
1116,29,1,ns_3,apple,berry,4,Is it true that an apple is a type of berry?,apple,berry
1117,29,1,ns_4,apple,refrigerator,1,Is it true that apples are refrigerators?,apples,refrigerators
1118,29,1,ns_4,apple,refrigerator,2,Is it true that an apple is a refrigerator?,apple,refrigerator
1119,29,1,ns_4,apple,refrigerator,3,Is it true that apples are a type of refrigerator?,apples,refrigerator
1120,29,1,ns_4,apple,refrigerator,4,Is it true that an apple is a type of refrigerator?,apple,refrigerator
1121,29,2,ns_1,apple,bird,1,Is it true that apples are birds?,apples,birds
1122,29,2,ns_1,apple,bird,2,Is it true that an apple is a bird?,apple,bird
1123,29,2,ns_1,apple,bird,3,Is it true that apples are a type of bird?,apples,bird
1124,29,2,ns_1,apple,bird,4,Is it true that an apple is a type of bird?,apple,bird
1125,29,2,ns_2,apple,device,1,Is it true that apples are devices?,apples,devices
1126,29,2,ns_2,apple,device,2,Is it true that an apple is a device?,apple,device
1127,29,2,ns_2,apple,device,3,Is it true that apples are a type of device?,apples,device
1128,29,2,ns_2,apple,device,4,Is it true that an apple is a type of device?,apple,device
1129,29,2,ns_3,apple,wheeled vehicle,1,Is it true that apples are wheeled vehicles?,apples,wheeled vehicles
1130,29,2,ns_3,apple,wheeled vehicle,2,Is it true that an apple is a wheeled vehicle?,apple,wheeled vehicle
1131,29,2,ns_3,apple,wheeled vehicle,3,Is it true that apples are a type of wheeled vehicle?,apples,wheeled vehicle
1132,29,2,ns_3,apple,wheeled vehicle,4,Is it true that an apple is a type of wheeled vehicle?,apple,wheeled vehicle
1133,29,2,ns_4,apple,earth,1,Is it true that apples are earth?,apples,earth
1134,29,2,ns_4,apple,earth,2,Is it true that an apple is earth?,apple,earth
1135,29,2,ns_4,apple,earth,3,Is it true that apples are a type of earth?,apples,earth
1136,29,2,ns_4,apple,earth,4,Is it true that an apple is a type of earth?,apple,earth
1137,30,1,ns_1,sword,mixer,1,Is it true that swords are mixers?,swords,mixers
1138,30,1,ns_1,sword,mixer,2,Is it true that a sword is a mixer?,sword,mixer
1139,30,1,ns_1,sword,mixer,3,Is it true that swords are a type of mixer?,swords,mixer
1140,30,1,ns_1,sword,mixer,4,Is it true that a sword is a type of mixer?,sword,mixer
1141,30,1,ns_2,sword,cabinet,1,Is it true that swords are cabinets?,swords,cabinets
1142,30,1,ns_2,sword,cabinet,2,Is it true that a sword is a cabinet?,sword,cabinet
1143,30,1,ns_2,sword,cabinet,3,Is it true that swords are a type of cabinet?,swords,cabinet
1144,30,1,ns_2,sword,cabinet,4,Is it true that a sword is a type of cabinet?,sword,cabinet
1145,30,1,ns_3,sword,beer,1,Is it true that swords are beers?,swords,beers
1146,30,1,ns_3,sword,beer,2,Is it true that a sword is beer?,sword,beer
1147,30,1,ns_3,sword,beer,3,Is it true that swords are a type of beer?,swords,beer
1148,30,1,ns_3,sword,beer,4,Is it true that a sword is a type of beer?,sword,beer
1149,30,1,ns_4,sword,equine,1,Is it true that swords are equines?,swords,equines
1150,30,1,ns_4,sword,equine,2,Is it true that a sword is an equine?,sword,equine
1151,30,1,ns_4,sword,equine,3,Is it true that swords are a type of equine?,swords,equine
1152,30,1,ns_4,sword,equine,4,Is it true that a sword is a type of equine?,sword,equine
1153,31,1,ns_1,farmer,stringed instrument,1,Is it true that farmers are stringed instruments?,farmers,stringed instruments
1154,31,1,ns_1,farmer,stringed instrument,2,Is it true that a farmer is stringed instruments?,farmer,stringed instruments
1155,31,1,ns_1,farmer,stringed instrument,3,Is it true that farmers are a type of stringed instrument?,farmers,stringed instrument
1156,31,1,ns_1,farmer,stringed instrument,4,Is it true that a farmer is a type of stringed instrument?,farmer,stringed instrument
1157,31,1,ns_2,farmer,beverage,1,Is it true that farmers are beverages?,farmers,beverages
1158,31,1,ns_2,farmer,beverage,2,Is it true that a farmer is a beverage?,farmer,beverage
