item,layer,sim
1439,1,0.25098028779029846
1440,1,0.41439250111579895
1441,1,0.26523202657699585
1442,1,0.3026571571826935
1443,1,0.2232297956943512
1444,1,0.36111724376678467
1445,1,0.3028579354286194
1446,1,0.3257865607738495
1447,1,0.26942652463912964
1448,1,0.29227617383003235
1449,1,0.27638888359069824
1450,1,0.3089684247970581
1451,1,0.9999998807907104
1452,1,0.314322292804718
1453,1,0.3422451615333557
1454,1,0.261464387178421
1455,1,0.23073841631412506
1456,1,0.3393792510032654
1457,1,0.3485835790634155
1458,1,0.3050658702850342
1459,1,0.27019423246383667
1460,1,0.2403029501438141
1461,1,0.2517206072807312
1462,1,0.3048064410686493
1463,1,0.26837462186813354
1464,1,0.2922327518463135
1465,1,0.3802667558193207
1466,1,0.2949122190475464
1467,1,0.31426435708999634
1468,1,0.30013129115104675
1469,1,0.295507550239563
1470,1,0.3630765676498413
1471,1,0.280317485332489
1472,1,0.1817900836467743
1473,1,0.2965047061443329
1474,1,0.316059947013855
1475,1,0.296266108751297
1476,1,0.3274969756603241
1477,1,0.2596602737903595
1478,1,0.2768859267234802
1479,1,0.3015739917755127
1480,1,0.26389697194099426
1481,1,0.2461320012807846
1482,1,0.2614075839519501
1483,1,0.21676239371299744
1484,1,0.26111382246017456
1485,1,0.2683131992816925
1486,1,0.24652552604675293
1487,1,0.2715868353843689
1488,1,0.23268748819828033
1489,1,0.25114524364471436
1490,1,0.2525430917739868
1491,1,0.2895452380180359
1492,1,0.3194981813430786
1493,1,0.3276795446872711
1494,1,0.304013192653656
1495,1,0.23363003134727478
1496,1,0.2136351764202118
1497,1,0.31204748153686523
1498,1,0.3447115123271942
1499,1,0.2745369076728821
1500,1,0.2543547749519348
1501,1,0.2507297992706299
1502,1,0.3116236925125122
1503,1,0.510300874710083
1504,1,0.31198543310165405
1505,1,0.5666671991348267
1506,1,0.26894500851631165
1507,1,0.35157185792922974
1508,1,0.46410971879959106
1509,1,0.3063157796859741
1510,1,0.2587493658065796
1511,1,0.33365464210510254
1512,1,0.31028425693511963
1513,1,0.3803810775279999
1514,1,0.3469397723674774
1515,1,0.247372567653656
1516,1,0.38752445578575134
1517,1,0.25442934036254883
1518,1,0.221479132771492
1519,1,0.257841020822525
1520,1,0.22166553139686584
1521,1,0.3540925979614258
1522,1,0.29197391867637634
1523,1,0.2861095368862152
1524,1,0.2897791862487793
1525,1,0.3365630507469177
1526,1,0.3284458816051483
1527,1,0.23174379765987396
1528,1,0.3571240305900574
1529,1,0.3128790855407715
1530,1,0.26616573333740234
1531,1,0.3064131736755371
1532,1,0.4054431617259979
1533,1,0.2358560860157013
1534,1,0.2200639843940735
1535,1,0.2829757630825043
1536,1,0.2710471749305725
1537,1,0.29578280448913574
1538,1,0.2747851610183716
1539,1,0.27566614747047424
1540,1,0.3622904121875763
1541,1,0.28046953678131104
1542,1,0.3092398941516876
1543,1,0.2949346899986267
1544,1,0.2665383815765381
1545,1,0.2655794620513916
1546,1,0.26782333850860596
1547,1,0.3337230384349823
1548,1,0.3335740864276886
1549,1,0.2556035816669464
1550,1,0.3138081729412079
1551,1,0.2665655314922333
1552,1,0.2442322075366974
1553,1,0.2548218369483948
1554,1,0.24781984090805054
1555,1,0.18786504864692688
1556,1,0.20093277096748352
1557,1,0.2914082705974579
1558,1,0.23694483935832977
1559,1,0.36244744062423706
1560,1,0.3125764727592468
1561,1,0.31476399302482605
1562,1,0.30069398880004883
1563,1,0.3210621178150177
1564,1,0.29740041494369507
1565,1,0.2715536952018738
1566,1,0.25805872678756714
1567,1,0.25759267807006836
1568,1,0.2535877227783203
1569,1,0.30972549319267273
1570,1,0.23973336815834045
1571,1,0.28717905282974243
1572,1,0.3500124514102936
1573,1,0.37683752179145813
1574,1,0.2785065174102783
1575,1,0.2328564077615738
1576,1,0.3192700147628784
1577,1,0.27533459663391113
1578,1,0.33773648738861084
1579,1,0.2885349988937378
1580,1,0.3238506615161896
1581,1,0.3143264949321747
1582,1,0.22757679224014282
1583,1,0.35323411226272583
1584,1,0.3019562065601349
1585,1,0.2673671245574951
1586,1,0.3402816653251648
1587,1,0.250331312417984
1588,1,0.36532679200172424
1589,1,0.3014119267463684
1590,1,0.360953152179718
1591,1,0.3465964198112488
1592,1,0.2816295623779297
1593,1,0.2996005117893219
1594,1,0.23855946958065033
1595,1,0.279690682888031
1596,1,0.23896801471710205
1597,1,0.234920933842659
1598,1,0.4721253216266632
1599,1,0.39045482873916626
1600,1,0.26132452487945557
1601,1,0.2851107716560364
1602,1,0.23222947120666504
1603,1,0.34982049465179443
1604,1,0.23688273131847382
1605,1,0.2041284143924713
1606,1,0.2263239324092865
1607,1,0.3155912160873413
1608,1,0.2526373267173767
1609,1,0.3048388957977295
1610,1,0.371911883354187
1611,1,0.2925167381763458
1612,1,0.26921898126602173
1613,1,0.2713779807090759
1614,1,0.2973579466342926
1615,1,0.23710966110229492
1616,1,0.27592581510543823
1617,1,0.28741654753685
1618,1,0.22251325845718384
1619,1,0.24618303775787354
1620,1,0.33452075719833374
1621,1,0.2989885210990906
1622,1,0.4091610312461853
1623,1,0.23097588121891022
1624,1,0.26758596301078796
1625,1,0.32114288210868835
1626,1,0.22938694059848785
1627,1,0.3183367848396301
1628,1,0.27017369866371155
1629,1,0.2606933116912842
1630,1,0.2439994513988495
1631,1,0.2491307407617569
1632,1,0.2888311445713043
1633,1,0.2758306860923767
1634,1,0.29346945881843567
1635,1,0.2999439239501953
1636,1,0.44038867950439453
1637,1,0.25261521339416504
1638,1,0.2295042872428894
1639,1,0.276349276304245
1640,1,0.27008795738220215
1641,1,0.24153047800064087
1642,1,0.27078402042388916
1643,1,0.29245561361312866
1644,1,0.30431604385375977
1645,1,0.3242606520652771
1646,1,0.27948659658432007
1647,1,0.2447260171175003
1648,1,0.3677789568901062
1649,1,0.33730003237724304
1650,1,0.26994848251342773
1651,1,0.32240307331085205
1652,1,0.2876914441585541
1653,1,0.32940763235092163
1654,1,0.2782284915447235
1655,1,0.23479841649532318
1656,1,0.2677614390850067
1657,1,0.2845862805843353
1658,1,0.2762746512889862
1659,1,0.25147387385368347
1660,1,0.2957417368888855
1661,1,0.26659107208251953
1662,1,0.24243485927581787
1663,1,0.2498423457145691
1664,1,0.23096728324890137
1665,1,0.22725063562393188
1666,1,0.2583906352519989
1667,1,0.28762346506118774
1668,1,0.21859216690063477
1669,1,0.30007946491241455
1670,1,0.2781951427459717
1671,1,0.3077419102191925
1672,1,0.26061946153640747
1673,1,0.22592221200466156
1674,1,0.2536640167236328
1675,1,0.2203357219696045
1676,1,0.35425740480422974
1677,1,0.39368903636932373
1678,1,0.2791364789009094
1679,1,0.3413572311401367
1680,1,0.29224103689193726
1681,1,0.3538472354412079
1682,1,0.33443158864974976
1683,1,0.3035462498664856
1684,1,0.7347341775894165
1685,1,0.2644198536872864
1686,1,0.2715182602405548
1687,1,0.2398265302181244
1688,1,0.2808663547039032
1689,1,0.27365103363990784
1690,1,0.2917088270187378
1691,1,0.3963501453399658
1692,1,0.2654956579208374
1693,1,0.1951676309108734
1694,1,0.3062121272087097
1695,1,0.27763059735298157
1696,1,0.30422621965408325
1697,1,0.2891720235347748
1698,1,0.27110016345977783
1699,1,0.3200160562992096
1700,1,0.3356560468673706
1701,1,0.25448179244995117
1702,1,0.16149893403053284
1703,1,0.2524562478065491
1704,1,0.29815712571144104
1705,1,0.32120391726493835
1706,1,0.2837168276309967
1707,1,0.2688920199871063
1708,1,0.275365948677063
1709,1,0.23052076995372772
1710,1,0.2433551400899887
1711,1,0.2704891562461853
1712,1,0.24759125709533691
1713,1,0.2632673978805542
1714,1,0.26465314626693726
1715,1,0.235205739736557
1716,1,0.39185193181037903
1717,1,0.2583167850971222
1718,1,0.2262885868549347
1719,1,0.20264932513237
1720,1,0.5088930130004883
1721,1,0.3344476819038391
1722,1,0.30389705300331116
1723,1,0.20422473549842834
1724,1,0.36415359377861023
1725,1,0.2906224727630615
1726,1,0.25991392135620117
1727,1,0.2748616933822632
1728,1,0.22061580419540405
1729,1,0.2182437777519226
1730,1,0.334179162979126
1731,1,0.2610533833503723
1732,1,0.24595001339912415
1733,1,0.2988792061805725
1734,1,0.27318599820137024
1735,1,0.3074147701263428
1736,1,0.677958607673645
1737,1,0.2861439287662506
1738,1,0.24085387587547302
1739,1,0.21199390292167664
1740,1,0.1569506824016571
1741,1,0.2804786264896393
1742,1,0.3171660900115967
1743,1,0.30989521741867065
1744,1,0.30527615547180176
1745,1,0.8423212170600891
1746,1,0.3146931827068329
1747,1,0.2703019976615906
1748,1,0.3303920030593872
1749,1,0.2773239016532898
1750,1,0.2089458703994751
1751,1,0.2428572177886963
1752,1,0.23560455441474915
1753,1,0.2524736821651459
1754,1,0.29453933238983154
1755,1,0.24835550785064697
1756,1,0.19717931747436523
1757,1,0.21802985668182373
1758,1,0.30523812770843506
1759,1,0.32716333866119385
1760,1,0.280645489692688
1761,1,0.3221908211708069
1762,1,0.2530410885810852
1763,1,0.3020191788673401
1764,1,0.28274425864219666
1765,1,0.3133518397808075
1766,1,0.2149163782596588
1767,1,0.7743772268295288
1768,1,0.27243614196777344
1769,1,0.32547467947006226
1770,1,0.27094197273254395
1771,1,0.27676627039909363
1772,1,0.2977428436279297
1773,1,0.47975295782089233
1774,1,0.29553651809692383
1775,1,0.2000749409198761
1776,1,0.2788985073566437
1777,1,0.31670230627059937
1778,1,0.39190220832824707
1779,1,0.3316443860530853
1780,1,0.25543394684791565
1781,1,0.3296404778957367
1782,1,0.3383777439594269
1783,1,0.28609809279441833
1784,1,0.3658196032047272
1785,1,0.27533772587776184
1786,1,0.21226613223552704
1787,1,0.261992871761322
1788,1,0.30849385261535645
1789,1,0.25029805302619934
1790,1,0.24377042055130005
1791,1,0.2631855905056
1792,1,0.2733042240142822
1793,1,0.2952154576778412
1794,1,0.38985326886177063
1795,1,0.29696860909461975
1796,1,0.2566678524017334
1797,1,0.3176623582839966
1798,1,0.2558368742465973
1799,1,0.2643464505672455
1800,1,0.26234108209609985
1801,1,0.4597271680831909
1802,1,0.3547738194465637
1803,1,0.31856057047843933
1804,1,0.29189297556877136
1805,1,0.27525004744529724
1806,1,0.34077203273773193
1807,1,0.2986947000026703
1808,1,0.36238622665405273
1809,1,0.23244479298591614
1810,1,0.2448885440826416
1811,1,0.22073997557163239
1812,1,0.2522253394126892
1813,1,0.30097243189811707
1814,1,0.42062151432037354
1815,1,0.29273316264152527
1816,1,0.24503163993358612
1817,1,0.2540038228034973
1818,1,0.33187931776046753
1819,1,0.3151909410953522
1820,1,0.3201163113117218
1821,1,0.3287767171859741
1822,1,0.3311031460762024
1823,1,0.23422102630138397
1824,1,0.31313955783843994
1825,1,0.33361029624938965
1826,1,0.31545567512512207
1827,1,0.3323706388473511
1828,1,0.3081054091453552
1829,1,0.30745190382003784
1830,1,0.2557258605957031
1831,1,0.3228145241737366
1832,1,0.32574033737182617
1833,1,0.2379683554172516
1834,1,0.29974162578582764
1835,1,0.3118658661842346
1836,1,0.33191153407096863
1837,1,0.23753362894058228
1838,1,0.38144993782043457
1839,1,0.25619250535964966
1840,1,0.2964974343776703
1841,1,1.0
1842,1,0.4396389126777649
1843,1,0.24407550692558289
1844,1,0.2999725937843323
1845,1,0.23030483722686768
1846,1,0.264864057302475
1847,1,0.33446258306503296
1848,1,0.2516136169433594
1849,1,0.7646012902259827
1850,1,0.2337263822555542
1851,1,0.2708562910556793
1852,1,0.24148604273796082
1853,1,0.2601611018180847
1854,1,0.3126913607120514
1855,1,0.3513328433036804
1856,1,0.7825438976287842
1857,1,0.24943238496780396
1858,1,0.32205066084861755
1859,1,0.21155749261379242
1860,1,0.24923545122146606
1861,1,0.28325626254081726
1862,1,0.33493465185165405
1863,1,0.3560430109500885
1864,1,0.2386915683746338
1865,1,0.3667343258857727
1866,1,0.3870696723461151
1867,1,0.32355013489723206
1868,1,0.21739698946475983
1869,1,0.27764692902565
1870,1,0.2889130711555481
1871,1,0.3530333340167999
1872,1,0.2740951180458069
1873,1,0.2752619683742523
1874,1,0.2922878861427307
1875,1,0.291450172662735
1876,1,0.2372475117444992
1877,1,0.35909420251846313
1878,1,0.2490275800228119
1879,1,0.24137704074382782
1880,1,0.28815770149230957
1881,1,0.25008925795555115
1882,1,0.26295584440231323
1883,1,0.22629040479660034
1884,1,0.28968602418899536
1885,1,0.3441300094127655
1886,1,0.27577173709869385
1887,1,0.28350698947906494
1888,1,0.29396307468414307
1889,1,0.2555468678474426
1890,1,0.31214502453804016
1891,1,0.235762357711792
1892,1,0.2806865870952606
1893,1,0.2835952639579773
1894,1,0.30634480714797974
1895,1,0.2703635096549988
1896,1,0.2961367964744568
1897,1,0.22841951251029968
1898,1,0.3058793544769287
1899,1,0.5225772261619568
1900,1,0.2826750576496124
1901,1,0.2744423449039459
1902,1,0.22035647928714752
1903,1,0.6112216114997864
1904,1,0.2990962266921997
1905,1,0.2708911895751953
1906,1,0.2356865108013153
1907,1,0.21916735172271729
1908,1,0.2839506268501282
1909,1,0.2753034830093384
1910,1,0.2844969630241394
1911,1,0.30897530913352966
1912,1,0.339324027299881
1913,1,0.3143516182899475
1914,1,0.3672506511211395
1915,1,0.25176000595092773
1916,1,0.38077080249786377
1917,1,0.26587992906570435
1918,1,0.3482958674430847
1919,1,0.3042665719985962
1920,1,0.3727574348449707
1921,1,0.3486684560775757
1922,1,0.31143227219581604
1923,1,0.23966312408447266
1924,1,0.30372369289398193
1925,1,0.26199644804000854
1926,1,0.2757285535335541
1927,1,0.3036150634288788
1928,1,0.30093687772750854
1929,1,0.26404398679733276
1930,1,0.23209179937839508
1931,1,0.3803398311138153
1932,1,0.2547474205493927
1933,1,0.2917018532752991
1934,1,0.2661314010620117
1935,1,0.24751384556293488
1936,1,0.3305750787258148
1937,1,0.2439684420824051
1938,1,0.25069063901901245
1939,1,0.31370237469673157
1940,1,0.3116518557071686
1941,1,0.2525656819343567
1942,1,0.27110931277275085
1943,1,0.22128382325172424
1944,1,0.27874669432640076
1945,1,0.5065336227416992
1946,1,0.2981092631816864
1947,1,0.3092593252658844
1948,1,0.2435053288936615
1949,1,0.30435803532600403
1950,1,0.28116852045059204
1951,1,0.2594645917415619
1952,1,0.2544306516647339
1953,1,0.3027607500553131
1954,1,0.3438814878463745
1955,1,0.28940191864967346
1956,1,0.29512840509414673
1957,1,0.37881192564964294
1958,1,0.3087613582611084
1959,1,0.2321484386920929
1960,1,0.28198695182800293
1961,1,0.25932151079177856
1962,1,0.28843653202056885
1963,1,0.22800876200199127
1964,1,0.262912780046463
1965,1,0.28258898854255676
1966,1,0.3012946844100952
1967,1,0.24333342909812927
1968,1,0.3783136010169983
1969,1,0.2614842355251312
1970,1,0.2710396647453308
1971,1,0.43330973386764526
1972,1,0.2457028329372406
1973,1,0.2766112685203552
1974,1,0.301868736743927
1975,1,0.23135453462600708
1976,1,0.18870995938777924
1977,1,0.3702242970466614
1978,1,0.38471612334251404
1979,1,0.2453848123550415
1980,1,0.2381896674633026
1,2,0.22128543257713318
2,2,0.2829311490058899
3,2,0.24707041680812836
4,2,0.36843037605285645
5,2,0.3389814496040344
6,2,0.3577263355255127
7,2,0.30737796425819397
8,2,0.300136536359787
9,2,0.3039066791534424
10,2,0.3072662949562073
11,2,0.23391389846801758
12,2,0.2838970422744751
13,2,0.2914307713508606
14,2,0.2594161629676819
15,2,0.23124803602695465
16,2,0.4076420068740845
17,2,0.24506624042987823
18,2,0.36279231309890747
19,2,0.12929999828338623
20,2,0.13736359775066376
21,2,0.24907168745994568
22,2,0.2748955190181732
23,2,0.2881442606449127
24,2,0.39695942401885986
25,2,0.24714834988117218
26,2,0.36765241622924805
27,2,0.262723445892334
28,2,0.35548585653305054
29,2,0.39091169834136963
30,2,0.4125833809375763
31,2,0.449355810880661
32,2,0.3850758671760559
33,2,0.37271595001220703
34,2,0.31654679775238037
35,2,0.216180220246315
36,2,0.3129642605781555
37,2,0.29296937584877014
38,2,0.26334357261657715
39,2,0.30158179998397827
40,2,0.2435137778520584
41,2,0.26335060596466064
42,2,0.2555573284626007
43,2,0.3292914032936096
44,2,0.3166419267654419
45,2,0.3961956799030304
46,2,0.3220147490501404
47,2,0.27300938963890076
48,2,0.25001490116119385
49,2,0.21922162175178528
50,2,0.3091810345649719
51,2,0.2999647855758667
52,2,0.15416568517684937
53,2,0.2738811671733856
54,2,0.247708261013031
55,2,0.27449995279312134
56,2,0.3685295581817627
57,2,0.2751549780368805
58,2,0.2861891984939575
59,2,0.18953314423561096
60,2,0.32115739583969116
61,2,0.3426426351070404
62,2,0.357267290353775
63,2,0.25398746132850647
64,2,0.250127375125885
65,2,0.2748647928237915
66,2,0.28010767698287964
67,2,0.23411625623703003
68,2,0.20900282263755798
69,2,0.4103161096572876
70,2,0.26801005005836487
71,2,0.26751142740249634
72,2,0.23414742946624756
73,2,0.25629153847694397
74,2,0.2639111876487732
75,2,0.20049813389778137
76,2,0.27758461236953735
77,2,0.23512360453605652
78,2,0.17716209590435028
79,2,0.47679927945137024
80,2,0.27356356382369995
81,2,0.2504458427429199
82,2,0.24348163604736328
83,2,0.24841463565826416
84,2,0.2863922715187073
85,2,0.23803982138633728
86,2,0.31746551394462585
87,2,0.1754438281059265
88,2,0.1910969465970993
89,2,0.20528416335582733
90,2,0.26194778084754944
91,2,0.2855369448661804
92,2,0.24184434115886688
93,2,0.2603100836277008
94,2,0.24044962227344513
95,2,0.21499671041965485
96,2,0.2268035113811493
97,2,0.3560071587562561
98,2,0.26538050174713135
99,2,0.31483572721481323
100,2,0.31854313611984253
101,2,0.3707171678543091
102,2,0.22252695262432098
103,2,0.27253803610801697
104,2,0.1937129646539688
105,2,0.23591339588165283
106,2,0.22947688400745392
107,2,0.23845824599266052
108,2,0.22805269062519073
109,2,0.3799010217189789
110,2,0.3726150095462799
111,2,0.2800033390522003
112,2,0.2591512203216553
113,2,0.27491432428359985
114,2,0.30434682965278625
115,2,0.18027782440185547
116,2,0.18813556432724
117,2,0.30165380239486694
118,2,0.20126332342624664
119,2,0.23684635758399963
120,2,0.20669427514076233
121,2,0.272548645734787
122,2,0.2268868088722229
123,2,0.18665137887001038
124,2,0.2015499323606491
125,2,0.26166051626205444
126,2,0.34686779975891113
127,2,0.18384601175785065
128,2,0.15884308516979218
129,2,0.16626377403736115
130,2,0.22998109459877014
131,2,0.282931923866272
132,2,0.27651116251945496
133,2,0.2448500394821167
134,2,0.2315218299627304
135,2,0.2493213415145874
136,2,0.2182409018278122
137,2,0.2512163519859314
138,2,0.22204899787902832
139,2,0.25742292404174805
140,2,0.2767254412174225
141,2,0.22483612596988678
142,2,0.22576889395713806
143,2,0.2028639167547226
144,2,0.2623647451400757
145,2,0.29520314931869507
146,2,0.23211777210235596
147,2,0.19532510638237
148,2,0.15133924782276154
149,2,0.2221371829509735
150,2,0.3438222408294678
151,2,0.2961212992668152
152,2,0.37993067502975464
153,2,0.415510356426239
154,2,0.27072012424468994
155,2,0.2949660122394562
156,2,0.24399179220199585
157,2,0.29054027795791626
158,2,0.3080694079399109
159,2,0.3056079149246216
160,2,0.3757583498954773
161,2,0.2606111764907837
162,2,0.2616019546985626
163,2,0.2019253969192505
164,2,0.19792911410331726
165,2,0.29835280776023865
166,2,0.3763602077960968
167,2,0.3001311123371124
168,2,0.3104463219642639
169,2,0.24560138583183289
170,2,0.2843310534954071
171,2,0.28273069858551025
172,2,0.28194475173950195
173,2,0.32475683093070984
174,2,0.27336549758911133
175,2,0.2565658688545227
176,2,0.21712271869182587
177,2,0.25458115339279175
178,2,0.22338512539863586
179,2,0.25429999828338623
180,2,0.29271936416625977
181,2,0.39373037219047546
182,2,0.32803261280059814
183,2,0.3081815838813782
184,2,0.33456653356552124
185,2,0.31082987785339355
186,2,0.3383573293685913
187,2,0.3499041199684143
188,2,0.4234454929828644
189,2,0.2662234604358673
190,2,0.20730556547641754
191,2,0.26942554116249084
192,2,0.2941798269748688
193,2,0.30708542466163635
194,2,0.2655174136161804
195,2,0.30178743600845337
196,2,0.28635555505752563
197,2,0.22342625260353088
198,2,0.22913698852062225
199,2,0.28775328397750854
200,2,0.32124319672584534
201,2,0.3141563832759857
202,2,0.27501964569091797
203,2,0.27116331458091736
204,2,0.3143310844898224
205,2,0.2638065218925476
206,2,0.3257044851779938
207,2,0.1428004950284958
208,2,0.2791900038719177
209,2,0.2953422963619232
210,2,0.3041885495185852
211,2,0.19725561141967773
212,2,0.22531422972679138
213,2,0.17796772718429565
214,2,0.20652350783348083
215,2,0.29416632652282715
216,2,0.23594564199447632
217,2,0.22238987684249878
218,2,0.19616571068763733
219,2,0.2706841230392456
220,2,0.2912355661392212
221,2,0.28869152069091797
222,2,0.27928829193115234
223,2,0.2742517590522766
224,2,0.2773166298866272
225,2,0.26550889015197754
226,2,0.27699628472328186
227,2,0.30909276008605957
228,2,0.3329469561576843
229,2,0.2575378119945526
230,2,0.2569581866264343
231,2,0.24568428099155426
232,2,0.20933347940444946
233,2,0.1846211850643158
234,2,0.17133787274360657
235,2,0.2246103584766388
236,2,0.16492053866386414
237,2,0.1600271761417389
238,2,0.26011720299720764
239,2,0.37830764055252075
240,2,0.31602954864501953
241,2,0.2117469757795334
242,2,0.15019774436950684
243,2,0.18306083977222443
244,2,0.24193225800991058
245,2,0.2305944263935089
246,2,0.20633216202259064
247,2,0.24243801832199097
248,2,0.27749618887901306
249,2,0.33995646238327026
250,2,0.3925878405570984
251,2,0.42673400044441223
252,2,0.33073920011520386
253,2,0.3646928369998932
254,2,0.3082278072834015
255,2,0.26699721813201904
256,2,0.5651595592498779
257,2,0.3146839737892151
258,2,0.2963801324367523
259,2,0.2995331287384033
260,2,0.3934226632118225
261,2,0.26225459575653076
262,2,0.34624481201171875
263,2,0.30321767926216125
264,2,0.25825613737106323
265,2,0.2750775218009949
266,2,0.231283038854599
267,2,0.3780635893344879
268,2,0.32401198148727417
269,2,0.35526010394096375
270,2,0.2998344302177429
271,2,0.24651244282722473
272,2,0.2607063055038452
273,2,0.2521653175354004
274,2,0.2060532569885254
275,2,0.19557100534439087
276,2,0.3398374021053314
277,2,0.19731661677360535
278,2,0.24246437847614288
279,2,0.20283901691436768
280,2,0.2557417154312134
281,2,0.2070179283618927
282,2,0.26044386625289917
283,2,0.3561142086982727
284,2,0.2553877532482147
285,2,0.2745124101638794
286,2,0.3603435158729553
287,2,0.28962162137031555
288,2,0.33420515060424805
289,2,0.20514339208602905
290,2,0.17193809151649475
291,2,0.2072385549545288
292,2,0.22082826495170593
293,2,0.2650120258331299
294,2,0.2417500764131546
295,2,0.2824594974517822
296,2,0.252703994512558
297,2,0.2729272246360779
298,2,0.2412659227848053
299,2,0.16089703142642975
300,2,0.22897309064865112
301,2,0.29560500383377075
302,2,0.23163443803787231
303,2,0.22615426778793335
304,2,0.2626155912876129
305,2,0.2722289264202118
306,2,0.2471390664577484
307,2,0.32692837715148926
308,2,0.24498990178108215
309,2,0.28496795892715454
310,2,0.23693104088306427
311,2,0.183770552277565
312,2,0.17514193058013916
313,2,0.2955649495124817
314,2,0.248127743601799
315,2,0.19554567337036133
316,2,0.3378467261791229
317,2,0.2679332494735718
318,2,0.3053945302963257
319,2,0.2078079730272293
320,2,0.22530028223991394
321,2,0.21684235334396362
322,2,0.26813751459121704
323,2,0.3439089059829712
324,2,0.27100810408592224
325,2,0.16971755027770996
326,2,0.4497636556625366
327,2,0.30232954025268555
328,2,0.25340619683265686
329,2,0.2700815796852112
330,2,0.4113418459892273
331,2,0.3424329459667206
332,2,0.18934427201747894
333,2,0.25142043828964233
334,2,0.22384676337242126
335,2,0.2642804682254791
336,2,0.29950693249702454
337,2,0.3297257125377655
338,2,0.2224474549293518
339,2,0.23808224499225616
340,2,0.2257690727710724
341,2,0.26601138710975647
342,2,0.29004955291748047
343,2,0.20827753841876984
344,2,0.21496284008026123
345,2,0.30908775329589844
346,2,0.2241153120994568
347,2,0.19986385107040405
348,2,0.2333194613456726
349,2,0.3287946879863739
350,2,0.4070979058742523
351,2,0.3576759397983551
352,2,0.24706688523292542
353,2,0.2771152853965759
354,2,0.2802206873893738
355,2,0.2544420659542084
356,2,0.32251206040382385
357,2,0.2881171405315399
358,2,0.2837621569633484
359,2,0.31046727299690247
360,2,0.2752186954021454
361,2,0.2670716941356659
362,2,0.36546817421913147
363,2,0.4381309151649475
364,2,0.31577908992767334
365,2,0.36728060245513916
366,2,0.39947474002838135
367,2,0.2981661856174469
368,2,0.35062092542648315
369,2,0.31246381998062134
370,2,0.29682791233062744
371,2,0.3243911862373352
372,2,0.30181747674942017
373,2,0.19937200844287872
374,2,0.23371592164039612
375,2,0.24932020902633667
376,2,0.22805477678775787
377,2,0.1821097433567047
378,2,0.2019873559474945
379,2,0.1872328370809555
380,2,0.22959405183792114
381,2,0.32948222756385803
382,2,0.3175055682659149
383,2,0.3725854754447937
384,2,0.3532809019088745
385,2,0.2531704604625702
386,2,0.2541787326335907
387,2,0.346025288105011
388,2,0.23659731447696686
389,2,0.17542621493339539
390,2,0.17439435422420502
391,2,0.1654142141342163
392,2,0.2198415994644165
393,2,0.21837639808654785
394,2,0.16655632853507996
395,2,0.2263624370098114
396,2,0.2792244255542755
397,2,0.282184898853302
398,2,0.3431812524795532
399,2,0.21578249335289001
400,2,0.4626482427120209
401,2,0.13921716809272766
402,2,0.19672438502311707
403,2,0.3286471664905548
404,2,0.2130432426929474
405,2,0.2635294795036316
406,2,0.30754712224006653
407,2,0.29026439785957336
408,2,0.6716650724411011
409,2,0.25861766934394836
410,2,0.21924106776714325
411,2,0.3115461766719818
412,2,0.2513803541660309
413,2,0.24321630597114563
414,2,0.21843835711479187
415,2,0.2361619621515274
416,2,0.2116652876138687
417,2,0.4582246243953705
418,2,0.2222362458705902
419,2,0.26840248703956604
420,2,0.2988305687904358
421,2,0.3571093678474426
422,2,0.2999943196773529
423,2,0.38885068893432617
424,2,0.2992250919342041
425,2,0.24618595838546753
426,2,0.3741194009780884
427,2,0.24227650463581085
428,2,0.2714005410671234
429,2,0.2839757800102234
430,2,0.3340650498867035
431,2,0.2642063498497009
432,2,0.3172053098678589
433,2,0.3493793308734894
434,2,0.35047948360443115
435,2,0.34597933292388916
436,2,0.20229384303092957
437,2,0.1498454362154007
438,2,0.23930302262306213
439,2,0.3245593309402466
440,2,0.2962234616279602
441,2,0.20400381088256836
442,2,0.3027479648590088
443,2,0.3593441843986511
444,2,0.21160924434661865
445,2,0.21235916018486023
446,2,0.21863700449466705
447,2,0.28782185912132263
448,2,0.393479585647583
449,2,0.33033454418182373
450,2,0.2652404308319092
451,2,0.3563828468322754
452,2,0.33488523960113525
453,2,0.3407859206199646
454,2,0.32787349820137024
455,2,0.3304973244667053
456,2,0.22089123725891113
457,2,0.20671702921390533
458,2,0.230564683675766
459,2,0.15857981145381927
460,2,0.23393335938453674
461,2,0.33530372381210327
462,2,0.289070725440979
463,2,0.28304827213287354
464,2,0.19802796840667725
465,2,0.23775632679462433
466,2,0.20819631218910217
467,2,0.2070649266242981
468,2,0.34015464782714844
469,2,0.33535119891166687
470,2,0.3338375389575958
471,2,0.2449483573436737
472,2,0.21816393733024597
473,2,0.18429367244243622
474,2,0.21659933030605316
475,2,0.21387431025505066
476,2,0.27930161356925964
477,2,0.4056363105773926
478,2,0.3420109450817108
479,2,0.21866463124752045
480,2,0.1723136603832245
481,2,0.18204863369464874
482,2,0.27919891476631165
483,2,0.41652822494506836
484,2,0.3564961552619934
485,2,0.25427478551864624
486,2,0.25406038761138916
487,2,0.20939724147319794
488,2,0.38177618384361267
489,2,0.29188084602355957
490,2,0.2135636806488037
491,2,0.2579840421676636
492,2,0.2906534671783447
493,2,0.24766863882541656
494,2,0.31104159355163574
495,2,0.27339768409729004
496,2,0.21086131036281586
497,2,0.22618570923805237
