item,idx,hypernym_pred,negative_pred,swapped_pred,hypernym_yes,negative_yes,swapped_yes
358,358,Yes,No,No,0.9594030380249023,0.013619175180792809,0.07456159591674805
359,359,Yes,No,No,0.8508107662200928,0.029179299250245094,0.04196405038237572
360,360,Yes,No,No,0.7583267092704773,0.016695687547326088,0.0874493196606636
361,361,Yes,No,No,0.9618564248085022,0.08706583827733994,0.08711618930101395
362,362,Yes,No,No,0.985774576663971,0.07668670266866684,0.218140110373497
363,363,Yes,No,No,0.9754974842071533,0.02764960005879402,0.1089186891913414
364,364,No,No,No,0.35346710681915283,0.07749909907579422,0.04319396987557411
365,365,Yes,No,No,0.92718905210495,0.04797391593456268,0.08973335474729538
366,366,Yes,No,No,0.9831094145774841,0.08544514328241348,0.13365438580513
367,367,Yes,No,No,0.9875600934028625,0.056680887937545776,0.08312952518463135
368,368,Yes,No,No,0.9792405962944031,0.021539729088544846,0.042171575129032135
369,369,Yes,No,No,0.5169801115989685,0.04991529881954193,0.12268032878637314
370,370,Yes,No,No,0.5451239943504333,0.033178165555000305,0.06327430158853531
371,371,No,No,No,0.14351394772529602,0.10293694585561752,0.05846928805112839
372,372,Yes,No,No,0.9469959735870361,0.03897601738572121,0.09573577344417572
373,373,No,No,No,0.030253322795033455,0.053733740001916885,0.038249582052230835
374,374,Yes,No,No,0.9715409278869629,0.2749820351600647,0.09577539563179016
375,375,Yes,No,No,0.8724089860916138,0.06353410333395004,0.12616802752017975
376,376,Yes,No,No,0.9701073169708252,0.13790331780910492,0.15082947909832
377,377,Yes,No,No,0.8501361012458801,0.021509485319256783,0.08370795845985413
378,378,Yes,No,No,0.8284651637077332,0.03636319190263748,0.03754784166812897
379,379,Yes,No,No,0.8276009559631348,0.03837668150663376,0.10071876645088196
380,380,No,No,No,0.4419972896575928,0.09805547446012497,0.05071990191936493
381,381,Yes,No,No,0.9795384407043457,0.11287874728441238,0.18307948112487793
382,382,Yes,No,No,0.952604353427887,0.035699740052223206,0.13956686854362488
383,383,Yes,No,No,0.9573310613632202,0.17010338604450226,0.407395601272583
384,384,Yes,No,No,0.699516773223877,0.03635958954691887,0.38133400678634644
385,385,Yes,No,No,0.8020645380020142,0.3209303617477417,0.07359950989484787
386,386,Yes,No,No,0.9363331198692322,0.06276179105043411,0.08169084787368774
387,387,Yes,No,No,0.8477399945259094,0.06386834383010864,0.07626998424530029
388,388,Yes,No,No,0.9546104669570923,0.06983837485313416,0.31094539165496826
389,389,Yes,No,No,0.9801349639892578,0.06682045012712479,0.04849214851856232
390,390,No,No,No,0.2681933045387268,0.056400466710329056,0.10530601441860199
391,391,Yes,No,No,0.9644121527671814,0.031011471524834633,0.12378965318202972
392,392,Yes,No,No,0.9642555713653564,0.029143739491701126,0.12766428291797638
393,393,Yes,No,No,0.9799693822860718,0.0778937116265297,0.017161043360829353
394,394,Yes,No,No,0.9830656051635742,0.032227810472249985,0.0428374819457531
395,395,Yes,No,No,0.9616952538490295,0.024557769298553467,0.05680348351597786
396,396,Yes,No,No,0.9814400672912598,0.027463791891932487,0.07769501954317093
397,397,Yes,Yes,No,0.8605442047119141,0.7726494073867798,0.33687782287597656
398,398,Yes,No,Yes,0.9327067732810974,0.03998430818319321,0.8442628979682922
399,399,Yes,No,No,0.8754451870918274,0.1598372459411621,0.38030675053596497
400,400,Yes,No,No,0.9244435429573059,0.025019166991114616,0.12037646770477295
401,401,Yes,No,No,0.7863086462020874,0.3931388556957245,0.09811630845069885
402,402,Yes,No,No,0.7181425094604492,0.02361120469868183,0.16217578947544098
403,403,Yes,No,No,0.9489362239837646,0.026418911293148994,0.2810496389865875
404,404,Yes,No,No,0.9834279417991638,0.07650305330753326,0.2117386907339096
405,405,Yes,No,No,0.7999365329742432,0.04662749916315079,0.3337136209011078
406,406,Yes,No,No,0.872238039970398,0.029071200639009476,0.14964152872562408
407,407,Yes,No,No,0.97745680809021,0.06107119098305702,0.03640560805797577
408,408,Yes,No,No,0.9429377317428589,0.026290860027074814,0.16597476601600647
409,409,Yes,No,No,0.9779990911483765,0.042608994990587234,0.028243012726306915
410,410,Yes,No,No,0.9854584336280823,0.10510700196027756,0.06499422341585159
411,411,Yes,No,No,0.964154839515686,0.034771956503391266,0.04800791293382645
412,412,Yes,No,No,0.8431879878044128,0.03818346932530403,0.10566921532154083
413,413,Yes,No,No,0.8424100279808044,0.023757673799991608,0.1073460578918457
414,414,Yes,No,No,0.9347167611122131,0.05696946382522583,0.1158132553100586
415,415,Yes,No,No,0.6592915654182434,0.29094722867012024,0.08870118111371994
416,416,Yes,No,No,0.887763261795044,0.4921586811542511,0.1487296223640442
417,417,Yes,No,No,0.9615252614021301,0.02132980152964592,0.15441012382507324
418,418,Yes,No,No,0.9390724301338196,0.021709835156798363,0.12839291989803314
419,419,Yes,No,No,0.6048157811164856,0.17698082327842712,0.13273930549621582
420,420,Yes,No,No,0.9705461263656616,0.22914369404315948,0.10464983433485031
421,421,Yes,No,No,0.974361002445221,0.06743612140417099,0.0951913595199585
422,422,Yes,No,No,0.5493773818016052,0.03754818066954613,0.11560580134391785
423,423,Yes,No,No,0.9456242918968201,0.025129571557044983,0.0890917107462883
424,424,Yes,No,No,0.9845617413520813,0.016016941517591476,0.1274651139974594
425,425,Yes,No,No,0.9805880188941956,0.02911246567964554,0.060686226934194565
426,426,Yes,No,No,0.8749066591262817,0.0910077765583992,0.033375248312950134
427,427,Yes,No,No,0.9236422777175903,0.034799885004758835,0.06233394518494606
428,428,No,No,No,0.29325297474861145,0.3278295695781708,0.08326832205057144
429,429,Yes,No,No,0.9829707741737366,0.13879956305027008,0.1495070457458496
430,430,Yes,No,No,0.9563199281692505,0.061721935868263245,0.16334806382656097
431,431,Yes,No,No,0.9778884649276733,0.042528558522462845,0.0398714616894722
432,432,Yes,No,No,0.9641360640525818,0.0963938981294632,0.1370023787021637
433,433,Yes,No,No,0.9552244544029236,0.035897403955459595,0.11781829595565796
434,434,Yes,No,No,0.9406154751777649,0.11287128925323486,0.06935518234968185
435,435,Yes,No,No,0.9644166231155396,0.048399340361356735,0.12859077751636505
436,436,No,No,No,0.42361441254615784,0.03635059669613838,0.03407483547925949
437,437,Yes,No,No,0.9625992178916931,0.041292447596788406,0.1110977828502655
438,438,Yes,No,No,0.9806422591209412,0.011413243599236012,0.11731202155351639
439,439,Yes,No,No,0.760188102722168,0.02915119007229805,0.10165051370859146
440,440,Yes,No,No,0.7968134880065918,0.060895904898643494,0.049047693610191345
441,441,Yes,No,No,0.9685651659965515,0.13655932247638702,0.10982821881771088
442,442,Yes,No,No,0.9849110245704651,0.045805275440216064,0.08934678137302399
443,443,No,No,No,0.2513565123081207,0.05941532552242279,0.03702925890684128
444,444,Yes,No,No,0.8529180884361267,0.05291537567973137,0.08023222535848618
445,445,No,No,No,0.5003279447555542,0.06137310713529587,0.12073657661676407
446,446,Yes,No,No,0.9749549627304077,0.025673946365714073,0.08216463029384613
447,447,Yes,No,No,0.9721920490264893,0.13752198219299316,0.10541201382875443
448,448,Yes,No,No,0.9823035001754761,0.04712560027837753,0.03510667011141777
449,449,Yes,No,No,0.9701233506202698,0.04063672944903374,0.08636694401502609
450,450,No,No,No,0.3796110451221466,0.024494215846061707,0.08481957018375397
451,451,Yes,No,No,0.9271782636642456,0.07942387461662292,0.07801393419504166
452,452,Yes,No,No,0.9399846196174622,0.04897106811404228,0.04407928138971329
453,453,Yes,No,No,0.9822759628295898,0.030537348240613937,0.1035534143447876
454,454,Yes,No,No,0.9653612971305847,0.02556641213595867,0.15024253726005554
455,455,Yes,No,No,0.9757556915283203,0.028552692383527756,0.0530596524477005
456,456,Yes,No,No,0.9835924506187439,0.02454097755253315,0.08221808820962906
457,457,Yes,No,No,0.9757314920425415,0.07100023329257965,0.12906883656978607
458,458,Yes,No,No,0.6887596249580383,0.01794452778995037,0.07645431905984879
459,459,Yes,No,No,0.9034943580627441,0.08982474356889725,0.08218195289373398
460,460,Yes,No,No,0.9777454733848572,0.04259029030799866,0.07107077538967133
461,461,Yes,No,No,0.9711148142814636,0.02331600897014141,0.0547466017305851
462,462,Yes,No,No,0.9865910410881042,0.170109361410141,0.05602812021970749
463,463,Yes,No,No,0.9873492121696472,0.05176786333322525,0.018385108560323715
464,464,Yes,No,No,0.9544610977172852,0.2722701132297516,0.18344910442829132
465,465,Yes,No,No,0.960214376449585,0.06869546324014664,0.05857480689883232
466,466,Yes,No,No,0.9815240502357483,0.04517943412065506,0.09865324944257736
467,467,Yes,No,No,0.9713394045829773,0.05867574363946915,0.07250477373600006
468,468,Yes,No,No,0.9677929878234863,0.015011991374194622,0.3233014941215515
469,469,Yes,No,No,0.8760156035423279,0.015743806958198547,0.05534270033240318
470,470,Yes,No,No,0.9805447459220886,0.013798113912343979,0.07535248249769211
471,471,Yes,No,No,0.9278693795204163,0.3323555886745453,0.24800759553909302
472,472,Yes,No,No,0.8460133671760559,0.15401515364646912,0.07683467119932175
473,473,No,No,No,0.26070281863212585,0.05544693395495415,0.0992494747042656
474,474,Yes,No,No,0.9777691960334778,0.0333508737385273,0.041980497539043427
475,475,Yes,No,No,0.9818858504295349,0.030192922800779343,0.06826834380626678
476,476,Yes,No,No,0.980100691318512,0.012881151400506496,0.02340603992342949
477,477,Yes,No,No,0.7807915210723877,0.04266098886728287,0.08515501022338867
478,478,Yes,No,Yes,0.9559947848320007,0.04266098886728287,0.5666345953941345
479,479,Yes,No,No,0.9857216477394104,0.016119668260216713,0.07570970058441162
480,480,Yes,No,No,0.9763831496238708,0.023096738383173943,0.1968698501586914
481,481,Yes,Yes,No,0.9814550876617432,0.5897416472434998,0.1653798669576645
482,482,Yes,No,No,0.9349749088287354,0.04760052636265755,0.02604922093451023
483,483,Yes,No,No,0.9594104290008545,0.043080829083919525,0.02449190802872181
484,484,Yes,No,No,0.9858651161193848,0.020340362563729286,0.1005047857761383
485,485,Yes,No,No,0.7644746899604797,0.4045789837837219,0.026162009686231613
486,486,Yes,No,No,0.8076221942901611,0.08115686476230621,0.1716029793024063
487,487,Yes,No,No,0.6291434168815613,0.030838781967759132,0.07716841250658035
488,488,Yes,No,No,0.9815719723701477,0.06481008231639862,0.036291271448135376
489,489,Yes,No,No,0.9609404802322388,0.02685771882534027,0.019868144765496254
490,490,Yes,No,No,0.9574254155158997,0.023513922467827797,0.036481186747550964
491,491,Yes,No,No,0.8769338726997375,0.017752964049577713,0.04414127767086029
492,492,Yes,No,No,0.9051914811134338,0.04813312366604805,0.047417279332876205
493,493,No,No,No,0.15590539574623108,0.06941932439804077,0.038966935127973557
494,494,Yes,No,No,0.9778441786766052,0.010585528798401356,0.3186412453651428
495,495,Yes,No,No,0.9835866689682007,0.0472341850399971,0.10527877509593964
496,496,No,No,No,0.15999770164489746,0.14976806938648224,0.10435877740383148
497,497,Yes,No,No,0.7617586851119995,0.08333280682563782,0.17750759422779083
498,498,Yes,No,No,0.9733983278274536,0.032593391835689545,0.16031232476234436
499,499,Yes,No,No,0.7063453197479248,0.032593391835689545,0.1887793093919754
500,500,Yes,No,No,0.9711339473724365,0.09503582119941711,0.22516599297523499
501,501,Yes,No,No,0.9754438996315002,0.03857477381825447,0.06964603066444397
502,502,Yes,No,No,0.9835892915725708,0.023661430925130844,0.02123888209462166
503,503,Yes,No,No,0.9622229337692261,0.02786971442401409,0.12776140868663788
504,504,Yes,No,No,0.9718865156173706,0.05579373240470886,0.14346826076507568
505,505,Yes,No,No,0.9827276468276978,0.08994060754776001,0.07025568187236786
506,506,Yes,No,No,0.974260151386261,0.17056743800640106,0.06519647687673569
507,507,Yes,No,No,0.6669241786003113,0.027257712557911873,0.08934640139341354
508,508,Yes,No,No,0.9819595813751221,0.028456328436732292,0.09582586586475372
509,509,Yes,No,No,0.9828740954399109,0.1871379315853119,0.027449581772089005
510,510,Yes,No,No,0.9803865551948547,0.10458701848983765,0.09870131313800812
511,511,Yes,No,No,0.9660158753395081,0.028144562616944313,0.1236749142408371
512,512,Yes,No,No,0.9759588241577148,0.028923330828547478,0.025172743946313858
513,513,No,No,No,0.1055283471941948,0.013645082712173462,0.10690316557884216
514,514,Yes,No,No,0.9794535636901855,0.008908048272132874,0.0980604737997055
515,515,Yes,No,No,0.928995668888092,0.07526099681854248,0.07472800463438034
516,516,Yes,No,No,0.831857442855835,0.03811066225171089,0.06416498124599457
517,517,Yes,No,No,0.86167311668396,0.137400820851326,0.11173778027296066
518,518,Yes,No,No,0.9843970537185669,0.08909571170806885,0.11033520102500916
519,519,Yes,No,No,0.8230990171432495,0.3389299511909485,0.05386171489953995
520,520,Yes,No,No,0.977370023727417,0.026809822767972946,0.10477221012115479
521,521,Yes,No,No,0.5039632320404053,0.055644772946834564,0.022420817986130714
522,522,Yes,No,No,0.7685753703117371,0.2678636908531189,0.15894761681556702
523,523,Yes,No,No,0.7059958577156067,0.4605257511138916,0.2185778021812439
524,524,Yes,No,No,0.9825138449668884,0.1897457093000412,0.14880836009979248
525,525,Yes,No,No,0.9790459275245667,0.03662339970469475,0.18514275550842285
526,526,Yes,No,No,0.8948377966880798,0.1911807507276535,0.18836893141269684
527,527,Yes,No,No,0.9743683934211731,0.2197418361902237,0.049247171729803085
528,528,Yes,No,No,0.7390337586402893,0.20612896978855133,0.17328181862831116
529,529,Yes,No,No,0.9799414873123169,0.015829194337129593,0.05983296036720276
530,530,Yes,No,No,0.979554295539856,0.008813713677227497,0.02842608653008938
531,531,Yes,No,No,0.7823339700698853,0.08659902215003967,0.08560089766979218
532,532,No,No,No,0.4468056261539459,0.16524219512939453,0.11017625033855438
533,533,Yes,No,No,0.8441314101219177,0.06049247086048126,0.313658207654953
534,534,Yes,No,No,0.849986732006073,0.09060727059841156,0.09438548982143402
535,535,Yes,No,No,0.9716936945915222,0.025199415162205696,0.09480708837509155
536,536,Yes,No,No,0.9679353833198547,0.17928576469421387,0.04902290552854538
537,537,Yes,No,No,0.685263991355896,0.06853190809488297,0.08558236062526703
538,538,No,No,No,0.3275551497936249,0.024889236316084862,0.08254094421863556
539,539,Yes,No,No,0.6674587726593018,0.02369815856218338,0.15101704001426697
540,540,Yes,No,No,0.981200635433197,0.03901439532637596,0.10880312323570251
541,541,Yes,No,No,0.9888826012611389,0.009468489326536655,0.06061673164367676
542,542,Yes,No,No,0.9832078814506531,0.029501549899578094,0.019618023186922073
543,543,Yes,No,No,0.927695631980896,0.11203885078430176,0.21785500645637512
544,544,Yes,No,No,0.7570449709892273,0.4746089577674866,0.39775407314300537
545,545,Yes,No,No,0.9631981253623962,0.12738652527332306,0.1515526920557022
546,546,Yes,No,No,0.7129928469657898,0.10625070333480835,0.07575268298387527
547,547,Yes,No,No,0.9815633893013,0.04698450490832329,0.07440745830535889
548,548,Yes,No,No,0.981431782245636,0.04123224318027496,0.07250966876745224
549,549,Yes,No,No,0.6022357940673828,0.13172489404678345,0.0841420441865921
550,550,Yes,No,No,0.9674543738365173,0.05474240705370903,0.13644325733184814
551,551,Yes,No,No,0.9738171696662903,0.10212531685829163,0.20862625539302826
552,552,Yes,No,No,0.9762384295463562,0.15530268847942352,0.10089336335659027
553,553,No,Yes,No,0.2898107171058655,0.5747534036636353,0.06381400674581528
554,554,Yes,No,No,0.9793378710746765,0.028146304190158844,0.026764463633298874
555,555,Yes,No,No,0.5655984282493591,0.013932354748249054,0.028869297355413437
556,556,Yes,No,No,0.9533366560935974,0.0430121123790741,0.26120179891586304
557,557,No,No,No,0.23247231543064117,0.019841723144054413,0.2371610552072525
558,558,Yes,No,No,0.9802719354629517,0.06438741087913513,0.12676364183425903
559,559,Yes,No,No,0.7176734805107117,0.07431620359420776,0.1116517037153244
560,560,Yes,No,No,0.7255334854125977,0.09394969046115875,0.0509750097990036
561,561,Yes,No,No,0.9814296960830688,0.13481423258781433,0.10766632854938507
562,562,Yes,No,No,0.98008793592453,0.021232398226857185,0.17147067189216614
563,563,Yes,No,No,0.95057612657547,0.04863767325878143,0.06460477411746979
564,564,Yes,No,No,0.8760979771614075,0.05767540633678436,0.07753749936819077
565,565,Yes,No,No,0.972937285900116,0.022493815049529076,0.06863128393888474
566,566,Yes,No,No,0.9684329032897949,0.01821829192340374,0.11589036881923676
567,567,Yes,No,No,0.9773135185241699,0.04649634286761284,0.04556761309504509
568,568,Yes,No,No,0.983790934085846,0.013317777775228024,0.02260148525238037
569,569,Yes,No,No,0.974754273891449,0.06388991326093674,0.013642551377415657
570,570,Yes,No,No,0.9756215810775757,0.049358006566762924,0.05647860839962959
571,571,Yes,Yes,No,0.9816210269927979,0.7658753395080566,0.1664162427186966
572,572,No,No,No,0.09038324654102325,0.048070892691612244,0.07536406815052032
573,573,No,No,No,0.2392156571149826,0.048070892691612244,0.05748670548200607
574,574,Yes,No,No,0.9687697887420654,0.06393570452928543,0.0435144267976284
575,575,Yes,No,No,0.9800494313240051,0.01224094070494175,0.052301179617643356
576,576,Yes,No,No,0.9667080640792847,0.08611907064914703,0.13624383509159088
577,577,Yes,No,No,0.9299949407577515,0.37758082151412964,0.11056699603796005
578,578,Yes,No,No,0.748907744884491,0.13017897307872772,0.08870143443346024
579,579,Yes,No,No,0.8295571208000183,0.022936765104532242,0.09314531087875366
580,580,No,No,No,0.347876638174057,0.03038904257118702,0.09617755562067032
581,581,Yes,No,No,0.933215320110321,0.07807298004627228,0.1333049237728119
582,582,Yes,No,No,0.7289811372756958,0.23579974472522736,0.06752965599298477
583,583,Yes,No,No,0.9822360873222351,0.033428825438022614,0.09920560568571091
584,584,Yes,No,No,0.8883131742477417,0.45969855785369873,0.2878393530845642
585,585,Yes,No,No,0.9594777226448059,0.03089113160967827,0.2701888084411621
586,586,Yes,Yes,No,0.6631853580474854,0.5804256200790405,0.34607231616973877
587,587,Yes,No,No,0.9726118445396423,0.11628444492816925,0.33863064646720886
588,588,Yes,Yes,No,0.837185263633728,0.5804256200790405,0.13840152323246002
589,589,Yes,No,No,0.976169228553772,0.022002501413226128,0.03479484096169472
590,590,Yes,No,No,0.970700740814209,0.12096105515956879,0.0880369320511818
591,591,Yes,No,No,0.8535254001617432,0.4002508521080017,0.10887900739908218
592,592,Yes,No,No,0.9790493845939636,0.03653091564774513,0.06076817214488983
593,593,Yes,No,No,0.9348028898239136,0.031263597309589386,0.10825193673372269
594,594,Yes,No,No,0.9688987135887146,0.030581193044781685,0.03319038078188896
595,595,Yes,No,No,0.9677196741104126,0.04436872527003288,0.028725840151309967
596,596,Yes,No,No,0.9539484977722168,0.0402531623840332,0.0483696348965168
597,597,Yes,No,No,0.9809903502464294,0.06957987695932388,0.1347758173942566
598,598,Yes,No,No,0.9331533312797546,0.03931476175785065,0.10256543010473251
599,599,No,No,No,0.24016714096069336,0.007440558634698391,0.14455941319465637
600,600,Yes,No,No,0.9742214679718018,0.023604435846209526,0.08628950268030167
601,601,Yes,No,No,0.9473145604133606,0.0430283397436142,0.04916466027498245
602,602,No,No,No,0.48323747515678406,0.018080106005072594,0.10939283668994904
603,603,Yes,No,No,0.9846732020378113,0.0558980256319046,0.09706361591815948
604,604,No,No,No,0.06511536240577698,0.01275886781513691,0.05379994958639145
605,605,Yes,No,No,0.9617562890052795,0.07547800987958908,0.11141390353441238
606,606,Yes,No,No,0.6580572724342346,0.04765881597995758,0.0332169309258461
607,607,Yes,No,No,0.9196892380714417,0.03647157549858093,0.1383746862411499
608,608,Yes,No,No,0.9844696521759033,0.07167387008666992,0.09752649813890457
609,609,Yes,No,No,0.7100716829299927,0.028366444632411003,0.20792239904403687
610,610,Yes,No,No,0.9841263294219971,0.023695526644587517,0.10802187025547028
611,611,Yes,No,No,0.91614830493927,0.09336666762828827,0.3111251890659332
612,612,No,No,No,0.33341673016548157,0.13804462552070618,0.03031785599887371
613,613,Yes,No,No,0.9226201176643372,0.16781166195869446,0.15085822343826294
614,614,Yes,Yes,No,0.9024337530136108,0.7386372685432434,0.1717556118965149
615,615,Yes,No,No,0.9478248357772827,0.01689133606851101,0.06762699782848358
616,616,Yes,No,No,0.972081184387207,0.08255399763584137,0.08386733382940292
617,617,Yes,No,No,0.8931645154953003,0.022459153085947037,0.14841464161872864
618,618,Yes,No,No,0.9697877168655396,0.05216183513402939,0.4657673239707947
619,619,Yes,No,No,0.5274254679679871,0.134110689163208,0.11647253483533859
620,620,Yes,No,No,0.8252718448638916,0.017252011224627495,0.2501414120197296
621,621,Yes,No,No,0.9857715964317322,0.026042016223073006,0.13600730895996094
622,622,Yes,No,No,0.9752686023712158,0.44302991032600403,0.12766101956367493
623,623,Yes,No,No,0.9673101305961609,0.04832223802804947,0.04745640605688095
624,624,Yes,No,No,0.9773755669593811,0.02356833592057228,0.06321574747562408
625,625,Yes,No,No,0.8594129085540771,0.021822109818458557,0.15088480710983276
626,626,Yes,No,No,0.8847110867500305,0.028789564967155457,0.11680606752634048
627,627,Yes,No,No,0.8089234828948975,0.0845923125743866,0.04061040282249451
628,628,Yes,No,No,0.9552823305130005,0.054842669516801834,0.28538891673088074
629,629,Yes,No,No,0.976904571056366,0.04435725882649422,0.20682981610298157
630,630,Yes,No,No,0.9407409429550171,0.14276297390460968,0.1589847058057785
631,631,Yes,No,No,0.6165943145751953,0.0571938194334507,0.060322266072034836
632,632,Yes,No,No,0.9405673742294312,0.013208085671067238,0.05530543252825737
633,633,Yes,No,No,0.7347303032875061,0.3523484170436859,0.10183457285165787
634,634,Yes,No,No,0.958723783493042,0.23573358356952667,0.0539356991648674
635,635,Yes,No,No,0.9620351791381836,0.47398364543914795,0.09227905422449112
636,636,Yes,No,No,0.97437584400177,0.033117081969976425,0.08503596484661102
637,637,Yes,No,No,0.9665734171867371,0.15241289138793945,0.09165101498365402
638,638,Yes,No,No,0.9352887868881226,0.06717295199632645,0.05229576304554939
639,639,Yes,No,No,0.9239486455917358,0.3257582187652588,0.09533548355102539
640,640,No,No,No,0.08941614627838135,0.0514543391764164,0.03897722065448761
641,641,Yes,No,No,0.9601143002510071,0.1413261890411377,0.08169377595186234
642,642,No,No,No,0.07339657843112946,0.0838945060968399,0.026116451248526573
643,643,Yes,No,No,0.9662798047065735,0.026069413870573044,0.08386092633008957
644,644,Yes,No,No,0.5164198875427246,0.31591126322746277,0.1718871295452118
645,645,Yes,No,No,0.9851505756378174,0.14712156355381012,0.05364958569407463
646,646,Yes,No,No,0.9825270175933838,0.01903388649225235,0.028512833639979362
647,647,Yes,No,No,0.9789554476737976,0.03003760613501072,0.12254268676042557
648,648,Yes,No,No,0.9662816524505615,0.028848929330706596,0.10623727738857269
649,649,Yes,No,No,0.9812241792678833,0.014930566772818565,0.096943698823452
650,650,Yes,No,No,0.9835318922996521,0.04330568015575409,0.04334951192140579
651,651,Yes,No,No,0.8826825618743896,0.06351511925458908,0.09159918874502182
652,652,Yes,No,No,0.9823023080825806,0.01201705913990736,0.021571002900600433
653,653,Yes,No,No,0.984066903591156,0.04696199670433998,0.04227835312485695
654,654,Yes,No,No,0.9835447072982788,0.04148995876312256,0.02047341875731945
655,655,Yes,No,No,0.9801448583602905,0.05047319084405899,0.06314310431480408
656,656,Yes,No,No,0.8178563117980957,0.046074915677309036,0.06972194463014603
657,657,Yes,No,No,0.9307886362075806,0.06194569543004036,0.11745481938123703
658,658,Yes,No,No,0.9831230044364929,0.027469439432024956,0.032561324536800385
659,659,Yes,No,No,0.9619279503822327,0.034903258085250854,0.05634187161922455
660,660,Yes,No,No,0.9386088848114014,0.05300891026854515,0.06484222412109375
661,661,Yes,No,No,0.9586356282234192,0.043274689465761185,0.03494982421398163
662,662,Yes,Yes,No,0.9607920050621033,0.9259029626846313,0.11780615150928497
663,663,Yes,No,No,0.9802252650260925,0.02690027840435505,0.2531666159629822
664,664,No,No,No,0.2998496890068054,0.02729291468858719,0.06922534853219986
665,665,Yes,No,No,0.9820311665534973,0.02629675157368183,0.05274190008640289
666,666,Yes,No,No,0.9819145202636719,0.04759623110294342,0.09009261429309845
667,667,Yes,No,No,0.9712697267532349,0.018469566479325294,0.06049485132098198
668,668,Yes,No,No,0.9568943381309509,0.048896100372076035,0.20811356604099274
669,669,Yes,No,No,0.9678103923797607,0.038027357310056686,0.2105971872806549
670,670,Yes,No,No,0.9077502489089966,0.04606851190328598,0.06366146355867386
671,671,Yes,No,No,0.9757053256034851,0.04894838482141495,0.07746570557355881
672,672,Yes,No,No,0.8115729689598083,0.03181454539299011,0.10298275202512741
673,673,Yes,No,No,0.9684608578681946,0.052294254302978516,0.037519145756959915
674,674,Yes,No,No,0.9527539014816284,0.052294254302978516,0.060220666229724884
675,675,Yes,No,No,0.9022020697593689,0.019196167588233948,0.14823807775974274
676,676,Yes,No,No,0.9736491441726685,0.028568085283041,0.13385581970214844
677,677,Yes,No,No,0.9302761554718018,0.0804736539721489,0.14991043508052826
678,678,Yes,No,No,0.8973088264465332,0.18754376471042633,0.12900817394256592
679,679,Yes,No,No,0.9328560829162598,0.020196108147501945,0.3145393431186676
680,680,Yes,No,No,0.978717565536499,0.03506401181221008,0.35793033242225647
681,681,No,No,No,0.24836300313472748,0.09606259316205978,0.0741952508687973
682,682,Yes,No,No,0.9262590408325195,0.11006992310285568,0.13853053748607635
683,683,Yes,No,No,0.9317101836204529,0.10483713448047638,0.09902708232402802
684,684,Yes,No,No,0.9259145855903625,0.07228197157382965,0.07578358054161072
685,685,Yes,Yes,No,0.7934854030609131,0.5520070195198059,0.11013297736644745
686,686,Yes,No,No,0.9376866817474365,0.07444829493761063,0.19472818076610565
687,687,Yes,No,No,0.8971236944198608,0.2838510274887085,0.2767931818962097
688,688,Yes,No,Yes,0.9643610715866089,0.06725314259529114,0.5487313866615295
689,689,Yes,No,No,0.9848247766494751,0.053653206676244736,0.43332433700561523
690,690,Yes,No,No,0.9730440974235535,0.20733344554901123,0.3588126301765442
691,691,Yes,No,No,0.9850273132324219,0.032887574285268784,0.059605106711387634
692,692,Yes,No,No,0.9842462539672852,0.07608149200677872,0.02324519492685795
693,693,Yes,No,Yes,0.9805840849876404,0.13883987069129944,0.6647703647613525
694,694,No,No,No,0.3550947606563568,0.11452390998601913,0.08837200701236725
695,695,Yes,No,No,0.9846935868263245,0.030428150668740273,0.13340669870376587
696,696,Yes,No,No,0.9845904111862183,0.021033676341176033,0.2614225447177887
697,697,Yes,No,No,0.9666192531585693,0.017272738739848137,0.10970890522003174
698,698,Yes,No,No,0.9739660620689392,0.01864912174642086,0.08724085241556168
699,699,Yes,No,No,0.944167971611023,0.1295073926448822,0.1059245765209198
700,700,Yes,No,No,0.7248862385749817,0.055745355784893036,0.02074851468205452
701,701,Yes,No,No,0.9823461771011353,0.02545955218374729,0.07434681802988052
702,702,Yes,Yes,No,0.9747326970100403,0.9420075416564941,0.09815613180398941
703,703,Yes,No,No,0.9742258787155151,0.02410007081925869,0.07581828534603119
704,704,Yes,No,No,0.973343014717102,0.05222699046134949,0.027747448533773422
705,705,Yes,No,No,0.9820740818977356,0.019678665325045586,0.09336043149232864
706,706,Yes,No,No,0.6370210647583008,0.03875970095396042,0.1029638797044754
707,707,Yes,Yes,No,0.9813936948776245,0.9496670961380005,0.3216569423675537
708,708,Yes,No,No,0.9540660381317139,0.05938223376870155,0.0666327178478241
709,709,Yes,No,No,0.6673895716667175,0.027272149920463562,0.07196126133203506
710,710,Yes,No,No,0.9764344692230225,0.049713511019945145,0.11269309371709824
711,711,Yes,No,No,0.9779146909713745,0.21236462891101837,0.06128182262182236
712,712,Yes,No,No,0.6090399622917175,0.05440845713019371,0.15410228073596954
713,713,Yes,No,No,0.9830352663993835,0.03868267312645912,0.08392885327339172
714,714,Yes,No,No,0.9816731810569763,0.014638724736869335,0.1374446451663971
715,715,Yes,No,No,0.9840511679649353,0.011786537244915962,0.08663191646337509
716,716,Yes,No,No,0.9830782413482666,0.11687646061182022,0.11743186414241791
