item,idx,hypernym_pred,negative_pred,swapped_pred,hypernym_yes,negative_yes,swapped_yes
358,358,Yes,No,No,0.956218421459198,0.055832892656326294,0.12496282160282135
359,359,Yes,No,No,0.9510533809661865,0.05252305045723915,0.1058758869767189
360,360,Yes,No,No,0.9758331179618835,0.045117802917957306,0.24469518661499023
361,361,Yes,No,No,0.9644594192504883,0.0444629043340683,0.06256835162639618
362,362,Yes,No,No,0.9809843301773071,0.03237120062112808,0.36989811062812805
363,363,Yes,No,No,0.9927035570144653,0.04720426723361015,0.2123785763978958
364,364,Yes,No,No,0.8187340497970581,0.08322618901729584,0.14771653711795807
365,365,Yes,No,No,0.9820239543914795,0.04988962411880493,0.09287555515766144
366,366,Yes,No,No,0.984851598739624,0.02785278670489788,0.27206769585609436
367,367,Yes,No,No,0.9813383221626282,0.041019536554813385,0.12415280938148499
368,368,Yes,No,No,0.9732674956321716,0.015059303492307663,0.11930372565984726
369,369,No,No,No,0.3134966790676117,0.039472177624702454,0.10470332205295563
370,370,Yes,No,No,0.7239202260971069,0.06840573996305466,0.06966720521450043
371,371,Yes,No,No,0.9565392732620239,0.07276902347803116,0.03515232726931572
372,372,Yes,No,No,0.9829521775245667,0.08061044663190842,0.1459229290485382
373,373,No,No,No,0.052520882338285446,0.031068531796336174,0.07427630573511124
374,374,Yes,No,No,0.9917267560958862,0.21678526699543,0.3606909215450287
375,375,Yes,No,No,0.945919930934906,0.06835602968931198,0.2963832914829254
376,376,Yes,No,No,0.971912145614624,0.08290833234786987,0.33006954193115234
377,377,Yes,No,No,0.9726139307022095,0.08670758455991745,0.18800120055675507
378,378,Yes,No,No,0.9492431879043579,0.04600372165441513,0.059239353984594345
379,379,Yes,No,No,0.9765700101852417,0.04182839393615723,0.39509907364845276
380,380,Yes,No,No,0.8577993512153625,0.03237415477633476,0.08427958935499191
381,381,Yes,No,No,0.9710263013839722,0.08231336623430252,0.2995153069496155
382,382,Yes,No,No,0.9749070405960083,0.1109883189201355,0.31618207693099976
383,383,Yes,No,Yes,0.975982666015625,0.17963102459907532,0.7864966988563538
384,384,Yes,No,Yes,0.9531549215316772,0.15772055089473724,0.787518322467804
385,385,Yes,No,No,0.8057277202606201,0.11588061600923538,0.16786333918571472
386,386,Yes,No,No,0.8250579833984375,0.05037100985646248,0.05575532838702202
387,387,Yes,No,No,0.9824867248535156,0.05140722915530205,0.1391315907239914
388,388,Yes,No,No,0.9662244319915771,0.08306792378425598,0.39108845591545105
389,389,Yes,No,No,0.9707731604576111,0.037510842084884644,0.14791984856128693
390,390,Yes,No,No,0.7802255749702454,0.043226778507232666,0.26020491123199463
391,391,Yes,No,No,0.9450555443763733,0.0541316382586956,0.2144784927368164
392,392,Yes,No,No,0.9709381461143494,0.0979355052113533,0.3751653730869293
393,393,Yes,No,No,0.9834228157997131,0.14899510145187378,0.21688495576381683
394,394,Yes,No,No,0.9763240814208984,0.13408754765987396,0.2884795665740967
395,395,Yes,No,No,0.9814354777336121,0.1268303394317627,0.1551879346370697
396,396,Yes,No,No,0.9834468960762024,0.03338490426540375,0.26110342144966125
397,397,Yes,Yes,No,0.7215394377708435,0.5100308656692505,0.3300231695175171
398,398,Yes,No,Yes,0.9591279029846191,0.08035304397344589,0.9664508700370789
399,399,Yes,No,No,0.9400185346603394,0.15961898863315582,0.43980127573013306
400,400,Yes,No,No,0.9520223140716553,0.11218709498643875,0.317687451839447
401,401,Yes,No,No,0.9036951661109924,0.12896116077899933,0.13840334117412567
402,402,Yes,No,No,0.950970470905304,0.021512100473046303,0.11160055547952652
403,403,Yes,No,Yes,0.9871038198471069,0.09298262745141983,0.6702432036399841
404,404,Yes,No,No,0.9913626313209534,0.11500085145235062,0.4238775372505188
405,405,Yes,No,Yes,0.9757376313209534,0.035917289555072784,0.9309529066085815
406,406,Yes,No,No,0.9948740601539612,0.009438550099730492,0.19290295243263245
407,407,Yes,No,No,0.9899473190307617,0.030064484104514122,0.17962311208248138
408,408,Yes,No,No,0.986131489276886,0.03625991940498352,0.29959702491760254
409,409,Yes,No,No,0.979326605796814,0.08757760375738144,0.22360505163669586
410,410,Yes,No,No,0.9729428887367249,0.16239264607429504,0.33740854263305664
411,411,Yes,No,No,0.9733614921569824,0.05859975516796112,0.11741124838590622
412,412,Yes,No,No,0.9483602046966553,0.036715760827064514,0.10889375954866409
413,413,Yes,No,No,0.8945685029029846,0.10326603055000305,0.13046930730342865
414,414,Yes,No,No,0.931557834148407,0.0820891484618187,0.20263966917991638
415,415,Yes,No,No,0.6870009899139404,0.16350707411766052,0.22053031623363495
416,416,Yes,No,No,0.8470227718353271,0.22718769311904907,0.2754920423030853
417,417,Yes,No,No,0.9849279522895813,0.03433755412697792,0.25127092003822327
418,418,Yes,No,No,0.9793120622634888,0.050564367324113846,0.22483327984809875
419,419,Yes,No,No,0.9492285251617432,0.3505721688270569,0.30768173933029175
420,420,Yes,No,No,0.9732926487922668,0.43515297770500183,0.24490223824977875
421,421,Yes,No,No,0.9830306768417358,0.04256477952003479,0.1263800710439682
422,422,No,No,No,0.31238865852355957,0.11729434132575989,0.13680462539196014
423,423,Yes,No,No,0.9892764687538147,0.028936617076396942,0.20373636484146118
424,424,Yes,No,No,0.9797887802124023,0.017716001719236374,0.21973128616809845
425,425,Yes,No,No,0.970264196395874,0.036963529884815216,0.1575007438659668
426,426,No,No,No,0.22412841022014618,0.09134969115257263,0.1281588226556778
427,427,Yes,No,No,0.9264856576919556,0.10358449816703796,0.12443386018276215
428,428,Yes,No,No,0.9833474159240723,0.23770277202129364,0.06203123927116394
429,429,Yes,No,No,0.9609741568565369,0.18304049968719482,0.3427051305770874
430,430,Yes,No,No,0.976072371006012,0.17314381897449493,0.1865023523569107
431,431,Yes,No,No,0.970782995223999,0.21814091503620148,0.2153158038854599
432,432,Yes,No,No,0.9774366617202759,0.0507163442671299,0.23680733144283295
433,433,Yes,No,No,0.9764759540557861,0.05104933679103851,0.09870122373104095
434,434,Yes,No,No,0.9774347543716431,0.12209191173315048,0.12713758647441864
435,435,Yes,No,No,0.987817108631134,0.06310059875249863,0.13643965125083923
436,436,No,No,No,0.33077123761177063,0.12700480222702026,0.043075866997241974
437,437,Yes,No,No,0.9718773365020752,0.03511175140738487,0.1523561328649521
438,438,Yes,No,No,0.9812880158424377,0.09412869065999985,0.34345176815986633
439,439,Yes,No,No,0.9887612462043762,0.14372552931308746,0.13151003420352936
440,440,Yes,No,No,0.9821603298187256,0.08159220963716507,0.07297627627849579
441,441,Yes,No,No,0.9890458583831787,0.059966087341308594,0.26223626732826233
442,442,Yes,No,No,0.985930323600769,0.02997654303908348,0.17374451458454132
443,443,No,No,No,0.44059526920318604,0.0646967664361,0.05794825777411461
444,444,Yes,No,No,0.9444751143455505,0.13096481561660767,0.10058560967445374
445,445,No,No,No,0.3583047688007355,0.06821855902671814,0.21553701162338257
446,446,Yes,No,No,0.9832014441490173,0.030840804800391197,0.11594737321138382
447,447,Yes,No,No,0.989316999912262,0.10789891332387924,0.27592578530311584
448,448,Yes,No,No,0.9853742122650146,0.04608286917209625,0.11105625331401825
449,449,Yes,No,No,0.9831084609031677,0.06775639206171036,0.27302637696266174
450,450,No,No,No,0.4438059628009796,0.03990035504102707,0.3520795404911041
451,451,Yes,No,No,0.9803669452667236,0.020767129957675934,0.12739303708076477
452,452,Yes,No,No,0.9823740720748901,0.021595299243927002,0.13783986866474152
453,453,Yes,No,No,0.9775478839874268,0.12213795632123947,0.2660220265388489
454,454,Yes,No,No,0.9813566207885742,0.030395345762372017,0.16401121020317078
455,455,Yes,No,No,0.9850399494171143,0.06299636512994766,0.1780070662498474
456,456,Yes,No,No,0.9871100783348083,0.05902944132685661,0.19485589861869812
457,457,Yes,No,No,0.9861530065536499,0.19145485758781433,0.29324761033058167
458,458,Yes,No,No,0.9879698157310486,0.042961545288562775,0.10240316390991211
459,459,Yes,No,No,0.979690432548523,0.03184818848967552,0.20434410870075226
460,460,Yes,No,No,0.983622133731842,0.03268898278474808,0.2940942943096161
461,461,Yes,No,No,0.9905824065208435,0.038474950939416885,0.18103718757629395
462,462,Yes,No,No,0.9759310483932495,0.3283991813659668,0.1590149849653244
463,463,Yes,No,No,0.983477771282196,0.04131217673420906,0.10567264258861542
464,464,Yes,No,No,0.9861794710159302,0.10477539151906967,0.15383094549179077
465,465,Yes,No,No,0.9959045052528381,0.014415753073990345,0.049375761300325394
466,466,Yes,No,No,0.9725906848907471,0.04779710993170738,0.2717762291431427
467,467,Yes,No,No,0.9788802266120911,0.06505536288022995,0.11216123402118683
468,468,Yes,No,No,0.9860182404518127,0.04723728448152542,0.2665877640247345
469,469,Yes,No,No,0.9802495837211609,0.017929909750819206,0.11022812128067017
470,470,Yes,No,No,0.9846702218055725,0.032498858869075775,0.18657879531383514
471,471,Yes,No,No,0.8944541811943054,0.2060602456331253,0.2306254506111145
472,472,Yes,Yes,No,0.5726596117019653,0.6217621564865112,0.07988320291042328
473,473,No,No,No,0.267012357711792,0.047581613063812256,0.16422469913959503
474,474,Yes,No,No,0.9716067314147949,0.072297602891922,0.13927139341831207
475,475,Yes,No,No,0.9716957807540894,0.050921909511089325,0.16025318205356598
476,476,Yes,No,No,0.9723528623580933,0.07380284368991852,0.12177665531635284
477,477,Yes,No,No,0.9863446950912476,0.07477313280105591,0.3202725648880005
478,478,Yes,No,Yes,0.9897598624229431,0.07477313280105591,0.8377712965011597
479,479,Yes,No,No,0.9781534671783447,0.03210549056529999,0.2642376124858856
480,480,Yes,No,No,0.991518497467041,0.014513296075165272,0.2558414936065674
481,481,Yes,Yes,No,0.9857576489448547,0.942618727684021,0.2810765206813812
482,482,Yes,No,No,0.9826980233192444,0.05980357155203819,0.1964927613735199
483,483,Yes,No,No,0.9870035648345947,0.05207061395049095,0.17622309923171997
484,484,Yes,No,No,0.9866929054260254,0.014989061281085014,0.23785941302776337
485,485,Yes,Yes,No,0.9726234674453735,0.8637001514434814,0.053535446524620056
486,486,Yes,No,No,0.9924547672271729,0.04064437374472618,0.21697954833507538
487,487,Yes,No,No,0.9895808696746826,0.031604621559381485,0.20498324930667877
488,488,Yes,No,No,0.989942193031311,0.06928608566522598,0.06322302669286728
489,489,Yes,No,No,0.9793626666069031,0.10881523787975311,0.12628139555454254
490,490,Yes,No,No,0.9820062518119812,0.05305344983935356,0.08113554120063782
491,491,Yes,No,No,0.6299456357955933,0.028221536427736282,0.06920553743839264
492,492,Yes,No,No,0.9910486340522766,0.03968612477183342,0.09199976921081543
493,493,No,No,No,0.22593046724796295,0.05497108772397041,0.06985139846801758
494,494,Yes,No,No,0.9868491888046265,0.04917075112462044,0.28518596291542053
495,495,Yes,No,No,0.9864929914474487,0.050216492265462875,0.3239072859287262
496,496,No,No,No,0.26511961221694946,0.08887718617916107,0.2323581427335739
497,497,Yes,No,No,0.9792607426643372,0.0970979556441307,0.45275017619132996
498,498,Yes,No,No,0.9855941534042358,0.036630649119615555,0.17181921005249023
499,499,Yes,No,No,0.8922513127326965,0.036630649119615555,0.2587965726852417
500,500,Yes,No,No,0.9797949194908142,0.05838765949010849,0.43742117285728455
501,501,Yes,No,No,0.9707149267196655,0.11774574220180511,0.2712188959121704
502,502,Yes,No,No,0.97397381067276,0.09963072836399078,0.10710792988538742
503,503,Yes,No,No,0.9865505695343018,0.026661768555641174,0.43322625756263733
504,504,Yes,No,No,0.9716638922691345,0.11933694779872894,0.2160063236951828
505,505,Yes,No,No,0.9667534828186035,0.059358030557632446,0.16258981823921204
506,506,Yes,No,No,0.9819888472557068,0.051439471542835236,0.3180829882621765
507,507,Yes,No,No,0.9788329005241394,0.060428254306316376,0.23536677658557892
508,508,Yes,No,No,0.9583615064620972,0.020457150414586067,0.1590605527162552
509,509,Yes,No,No,0.9768936038017273,0.27975180745124817,0.13576513528823853
510,510,Yes,No,No,0.9585864543914795,0.07541988044977188,0.3006618320941925
511,511,Yes,No,No,0.972341775894165,0.039780277758836746,0.3602542579174042
512,512,Yes,No,No,0.9758478403091431,0.06445454061031342,0.0904090628027916
513,513,No,No,No,0.09470773488283157,0.054763421416282654,0.14636550843715668
514,514,Yes,No,No,0.9684910774230957,0.03649069741368294,0.13789823651313782
515,515,Yes,No,No,0.9811570644378662,0.030339941382408142,0.17904654145240784
516,516,Yes,No,No,0.9895448684692383,0.028503837063908577,0.1345358043909073
517,517,Yes,No,No,0.9709848165512085,0.04786231368780136,0.25699448585510254
518,518,Yes,No,No,0.9771151542663574,0.09239428490400314,0.30114150047302246
519,519,Yes,No,No,0.505673348903656,0.07379456609487534,0.04346168413758278
520,520,Yes,No,No,0.973953902721405,0.04733486846089363,0.08697416633367538
521,521,Yes,No,No,0.535765528678894,0.017289135605096817,0.024715883657336235
522,522,Yes,No,No,0.9883028864860535,0.1139727458357811,0.11274705082178116
523,523,Yes,No,No,0.9710860252380371,0.19355392456054688,0.25556668639183044
524,524,Yes,No,No,0.9896510243415833,0.05221445485949516,0.16137999296188354
525,525,Yes,No,No,0.9804641008377075,0.09749935567378998,0.1266397088766098
526,526,No,No,No,0.26005247235298157,0.13271094858646393,0.3289479911327362
527,527,Yes,No,No,0.987833559513092,0.1500374972820282,0.21338234841823578
528,528,Yes,No,No,0.6263190507888794,0.04493122920393944,0.19072268903255463
529,529,Yes,No,No,0.9777909517288208,0.036766428500413895,0.31448864936828613
530,530,Yes,No,No,0.987619936466217,0.06728218495845795,0.13887348771095276
531,531,Yes,No,No,0.971562385559082,0.1019943580031395,0.0506717711687088
532,532,Yes,No,No,0.9181100130081177,0.09954415261745453,0.08853273093700409
533,533,Yes,No,Yes,0.986691415309906,0.03327685967087746,0.9758172631263733
534,534,Yes,No,No,0.9616182446479797,0.059671804308891296,0.1584801822900772
535,535,Yes,No,No,0.9842219352722168,0.11344629526138306,0.3642648160457611
536,536,Yes,No,No,0.9963496923446655,0.12893103063106537,0.03346093371510506
537,537,Yes,No,No,0.9798973202705383,0.04831818491220474,0.12855565547943115
538,538,No,No,No,0.4047373831272125,0.040249038487672806,0.07366299629211426
539,539,Yes,No,No,0.8448426723480225,0.06417164206504822,0.11667181551456451
540,540,Yes,No,No,0.9863143563270569,0.06777182966470718,0.2741135060787201
541,541,Yes,No,No,0.9749840497970581,0.052025407552719116,0.14192721247673035
542,542,Yes,No,No,0.9819996953010559,0.1074041947722435,0.11544366925954819
543,543,Yes,No,Yes,0.9359234571456909,0.05887181684374809,0.5776516795158386
544,544,Yes,Yes,Yes,0.9546014666557312,0.884601354598999,0.8027908802032471
545,545,Yes,No,No,0.9923405647277832,0.07578077167272568,0.11767501384019852
546,546,Yes,No,No,0.971815824508667,0.15769511461257935,0.05500613525509834
547,547,Yes,No,No,0.9777116775512695,0.0675814300775528,0.20497874915599823
548,548,Yes,No,No,0.9728483557701111,0.042465414851903915,0.2768425941467285
549,549,Yes,No,No,0.9894030690193176,0.05575637146830559,0.11439559608697891
550,550,Yes,No,No,0.9853633642196655,0.11705704033374786,0.2447255253791809
551,551,Yes,No,No,0.9808161854743958,0.06067389249801636,0.35399141907691956
552,552,Yes,No,No,0.9860010743141174,0.27733367681503296,0.40743401646614075
553,553,No,No,No,0.07431178539991379,0.24239179491996765,0.04423428326845169
554,554,Yes,No,No,0.988426148891449,0.026571471244096756,0.03979507461190224
555,555,Yes,No,No,0.7165803909301758,0.0540117472410202,0.04793350398540497
556,556,Yes,No,No,0.9833300113677979,0.041593603789806366,0.21355383098125458
557,557,Yes,No,No,0.9420167803764343,0.02864709496498108,0.21738921105861664
558,558,Yes,No,No,0.9687467813491821,0.02231893502175808,0.27007970213890076
559,559,Yes,No,No,0.9734538197517395,0.04929210618138313,0.22716332972049713
560,560,Yes,No,No,0.961847186088562,0.17693960666656494,0.17685864865779877
561,561,Yes,No,No,0.9753481149673462,0.025242144241929054,0.07550732046365738
562,562,Yes,No,No,0.9844913482666016,0.05862700566649437,0.4353247582912445
563,563,Yes,No,No,0.9840502738952637,0.03807877004146576,0.2972729802131653
564,564,Yes,No,No,0.9694651365280151,0.03175133839249611,0.41904330253601074
565,565,Yes,No,No,0.9764429330825806,0.06939557194709778,0.17769400775432587
566,566,Yes,No,No,0.9765792489051819,0.05778919532895088,0.1601143181324005
567,567,Yes,No,No,0.977296769618988,0.07848986983299255,0.20184184610843658
568,568,Yes,No,No,0.9824382066726685,0.0701519325375557,0.11739923059940338
569,569,Yes,No,No,0.9794305562973022,0.06529081612825394,0.18262562155723572
570,570,Yes,No,No,0.9720838069915771,0.12642942368984222,0.25353801250457764
571,571,Yes,No,No,0.9904373288154602,0.42752131819725037,0.4321244955062866
572,572,No,No,No,0.20032824575901031,0.06796044856309891,0.12284808605909348
573,573,Yes,No,No,0.5794299840927124,0.06796044856309891,0.1654404103755951
574,574,Yes,No,No,0.9794443249702454,0.06905222684144974,0.1858188360929489
575,575,Yes,No,No,0.9892545938491821,0.10006764531135559,0.0570613257586956
576,576,Yes,No,No,0.9265979528427124,0.1286797970533371,0.14376318454742432
577,577,Yes,No,No,0.793418288230896,0.05260203778743744,0.10918077826499939
578,578,Yes,No,No,0.9808501601219177,0.09527552872896194,0.2227853536605835
579,579,Yes,No,No,0.976737380027771,0.03784167766571045,0.2524482309818268
580,580,Yes,No,No,0.9765560030937195,0.05411484092473984,0.07022148370742798
581,581,Yes,No,No,0.9753786325454712,0.03763721510767937,0.39635181427001953
582,582,Yes,No,No,0.9284467697143555,0.0696147084236145,0.0682249590754509
583,583,Yes,No,No,0.9822600483894348,0.05651643127202988,0.10523750633001328
584,584,Yes,No,No,0.6497821807861328,0.13750232756137848,0.36291584372520447
585,585,Yes,No,No,0.9789988398551941,0.03673902899026871,0.3427251875400543
586,586,Yes,Yes,No,0.7407290935516357,0.6624222993850708,0.36329755187034607
587,587,Yes,No,No,0.9877964854240417,0.0274785328656435,0.09224625676870346
588,588,No,Yes,No,0.42073169350624084,0.6624222993850708,0.08738353103399277
589,589,Yes,No,No,0.9616522789001465,0.07288176566362381,0.12782366573810577
590,590,Yes,No,No,0.9802261590957642,0.20003436505794525,0.10415028780698776
591,591,Yes,No,No,0.9542986154556274,0.07157478481531143,0.19119060039520264
592,592,Yes,No,No,0.9883913993835449,0.030229466035962105,0.07892809808254242
593,593,Yes,No,No,0.9707245826721191,0.0694553479552269,0.055796053260564804
594,594,Yes,No,No,0.977641761302948,0.09956186264753342,0.2929331660270691
595,595,Yes,No,No,0.9865841865539551,0.08422203361988068,0.1656123548746109
596,596,Yes,No,No,0.9794960618019104,0.11028937250375748,0.1285979002714157
597,597,Yes,No,No,0.9835774898529053,0.06370260566473007,0.1879589557647705
598,598,Yes,No,No,0.9606031775474548,0.044303081929683685,0.4676196873188019
599,599,No,No,No,0.17770066857337952,0.055491432547569275,0.24699766933918
600,600,Yes,No,No,0.9849218726158142,0.07313726097345352,0.308249294757843
601,601,Yes,No,No,0.951638400554657,0.02546084113419056,0.030025986954569817
602,602,No,No,No,0.23504582047462463,0.053869109600782394,0.1055237203836441
603,603,Yes,No,No,0.9845572113990784,0.02190317213535309,0.10359738022089005
604,604,No,No,No,0.07621024549007416,0.014382131397724152,0.05441457778215408
605,605,Yes,No,No,0.9741982221603394,0.024589408189058304,0.3415178656578064
606,606,Yes,No,No,0.9756629467010498,0.05435636267066002,0.07187926769256592
607,607,Yes,No,No,0.9793065190315247,0.023345163092017174,0.1055496484041214
608,608,Yes,No,No,0.9927043318748474,0.043048907071352005,0.10636941343545914
609,609,No,No,No,0.5043045282363892,0.06314700096845627,0.2410447597503662
610,610,Yes,No,No,0.988859236240387,0.060333769768476486,0.08172505348920822
611,611,Yes,No,No,0.9744965434074402,0.03828256204724312,0.1927381306886673
612,612,Yes,No,No,0.8929963707923889,0.07866573333740234,0.0734526664018631
613,613,Yes,No,No,0.9446646571159363,0.07444695383310318,0.27247026562690735
614,614,No,Yes,No,0.4019549489021301,0.8987219333648682,0.09234067797660828
615,615,Yes,No,No,0.9918968677520752,0.043533649295568466,0.07227014005184174
616,616,Yes,No,No,0.9857999086380005,0.04114881157875061,0.25102847814559937
617,617,Yes,No,No,0.9798234105110168,0.09686563163995743,0.1835392713546753
618,618,Yes,No,No,0.9759957194328308,0.13086636364459991,0.3573887348175049
619,619,Yes,No,Yes,0.9419873952865601,0.04302014037966728,0.5297936797142029
620,620,Yes,No,No,0.9586315155029297,0.16464124619960785,0.3516637086868286
621,621,Yes,No,No,0.9848899245262146,0.04470301419496536,0.1510898917913437
622,622,Yes,No,No,0.9870675802230835,0.2615024149417877,0.209036186337471
623,623,Yes,No,No,0.9788249731063843,0.07793497294187546,0.16212385892868042
624,624,Yes,No,No,0.9819195866584778,0.05573990195989609,0.12058473378419876
625,625,Yes,No,No,0.9770055413246155,0.021398333832621574,0.2334291636943817
626,626,Yes,No,No,0.9475375413894653,0.04690006002783775,0.19703470170497894
627,627,Yes,No,No,0.9726654291152954,0.10240483283996582,0.09699218720197678
628,628,Yes,No,Yes,0.98148113489151,0.01580367237329483,0.618370532989502
629,629,Yes,No,No,0.9844006896018982,0.05625663697719574,0.4545765221118927
630,630,Yes,No,No,0.9845636487007141,0.07470033317804337,0.38055554032325745
631,631,Yes,No,No,0.790690541267395,0.03136984258890152,0.15160495042800903
632,632,Yes,No,No,0.980237603187561,0.023703470826148987,0.15885856747627258
633,633,Yes,No,No,0.9315638542175293,0.18733912706375122,0.1516118347644806
634,634,Yes,No,No,0.9871137738227844,0.17357395589351654,0.10307984799146652
635,635,Yes,No,No,0.9826565980911255,0.23219101130962372,0.24084903299808502
636,636,Yes,No,No,0.9897496104240417,0.050940293818712234,0.2471281886100769
637,637,Yes,No,No,0.9832524061203003,0.08229335397481918,0.10893771797418594
638,638,Yes,No,No,0.9613343477249146,0.16547317802906036,0.05250462517142296
639,639,Yes,No,No,0.9850752949714661,0.4639208912849426,0.09789036214351654
640,640,No,No,No,0.0618395060300827,0.04011533036828041,0.07569605857133865
641,641,Yes,No,No,0.9824190139770508,0.11363669484853745,0.33594921231269836
642,642,No,No,No,0.03219147399067879,0.09776183217763901,0.019121648743748665
643,643,Yes,No,No,0.9864182472229004,0.07299729436635971,0.33478668332099915
644,644,No,No,No,0.15979525446891785,0.06488002836704254,0.401276558637619
645,645,Yes,No,No,0.9786669611930847,0.1966266632080078,0.10204160958528519
646,646,Yes,No,No,0.9752213954925537,0.024820318445563316,0.07586860656738281
647,647,Yes,No,No,0.9861229062080383,0.07024966925382614,0.25684162974357605
648,648,Yes,No,No,0.9662556052207947,0.03413715958595276,0.2781573534011841
649,649,Yes,No,No,0.9640783667564392,0.07657220214605331,0.22093738615512848
650,650,Yes,No,No,0.9623786211013794,0.23338307440280914,0.0991756021976471
651,651,Yes,No,No,0.9814605116844177,0.04036760330200195,0.030401336029171944
652,652,Yes,No,No,0.9758632183074951,0.049082741141319275,0.14406144618988037
653,653,Yes,No,No,0.964445948600769,0.0837467685341835,0.22017726302146912
654,654,Yes,No,No,0.9835375547409058,0.04297618195414543,0.09235561639070511
655,655,Yes,No,No,0.9760491847991943,0.06143743917346001,0.21827980875968933
656,656,Yes,No,No,0.7817496657371521,0.09915309399366379,0.304532527923584
657,657,Yes,No,No,0.9525946378707886,0.10167910158634186,0.1859842985868454
658,658,Yes,No,No,0.9846543073654175,0.02855719067156315,0.0926101803779602
659,659,Yes,No,No,0.9813993573188782,0.041434865444898605,0.20802833139896393
660,660,Yes,No,No,0.9778194427490234,0.07094557583332062,0.17051641643047333
661,661,Yes,No,No,0.9864047169685364,0.018344882875680923,0.1683458685874939
662,662,Yes,Yes,No,0.990014374256134,0.9860284328460693,0.09934293478727341
663,663,Yes,No,No,0.9826659560203552,0.03772219270467758,0.15519461035728455
664,664,Yes,No,No,0.9711714386940002,0.04496186599135399,0.12556049227714539
665,665,Yes,No,No,0.9862780570983887,0.04606656730175018,0.19040893018245697
666,666,Yes,No,No,0.9900637865066528,0.036566782742738724,0.2643027603626251
667,667,Yes,No,No,0.9816041588783264,0.07021576166152954,0.30426445603370667
668,668,Yes,No,Yes,0.9853933453559875,0.052149031311273575,0.5136240124702454
669,669,Yes,No,No,0.9514673948287964,0.08804593235254288,0.2285478264093399
670,670,Yes,No,No,0.9773963689804077,0.03656007722020149,0.3128775656223297
671,671,Yes,No,No,0.9859578013420105,0.07533387094736099,0.28862854838371277
672,672,Yes,No,No,0.9917891025543213,0.03928723558783531,0.2808312177658081
673,673,Yes,No,No,0.9886202216148376,0.031001586467027664,0.18085981905460358
674,674,Yes,No,No,0.9860500693321228,0.031001586467027664,0.23849615454673767
675,675,Yes,No,No,0.9896990656852722,0.07864049822092056,0.19503164291381836
676,676,Yes,No,No,0.9828835129737854,0.05512514337897301,0.336799293756485
677,677,Yes,No,No,0.982110321521759,0.03350163251161575,0.295138955116272
678,678,Yes,No,No,0.976207435131073,0.04676114022731781,0.15225258469581604
679,679,Yes,No,No,0.9679954051971436,0.05533307045698166,0.385477215051651
680,680,Yes,No,No,0.95686936378479,0.042630139738321304,0.4639401137828827
681,681,No,No,No,0.1774529218673706,0.04897955432534218,0.08868447691202164
682,682,Yes,No,No,0.9756166338920593,0.08364884555339813,0.11161752045154572
683,683,Yes,No,No,0.9790945053100586,0.35788819193840027,0.1300271898508072
684,684,Yes,No,No,0.975764811038971,0.05909593030810356,0.13934336602687836
685,685,Yes,No,No,0.8848541975021362,0.3796195089817047,0.0840829387307167
686,686,Yes,No,No,0.9798678159713745,0.059777457267045975,0.23044157028198242
687,687,Yes,No,No,0.9481669664382935,0.27198517322540283,0.3267210125923157
688,688,Yes,No,Yes,0.9871307015419006,0.08186732232570648,0.9214460253715515
689,689,Yes,No,Yes,0.9810720682144165,0.12265682220458984,0.8915001153945923
690,690,Yes,No,Yes,0.9828957319259644,0.11594362556934357,0.7184891700744629
691,691,Yes,No,No,0.9728244543075562,0.10965639352798462,0.18711978197097778
692,692,Yes,No,No,0.979580283164978,0.07970277965068817,0.135786235332489
693,693,Yes,No,Yes,0.987425684928894,0.10854054987430573,0.9266188144683838
694,694,No,No,No,0.10042651742696762,0.19971010088920593,0.052849721163511276
695,695,Yes,No,No,0.9863623976707458,0.06975864619016647,0.3277418911457062
696,696,Yes,No,No,0.9909365773200989,0.04802755266427994,0.3825448453426361
697,697,Yes,No,No,0.9891289472579956,0.05168837308883667,0.20391887426376343
698,698,Yes,No,No,0.985145092010498,0.064862459897995,0.2231883704662323
699,699,Yes,No,No,0.9673440456390381,0.09523170441389084,0.16251793503761292
700,700,Yes,No,No,0.66413813829422,0.029826194047927856,0.022311700507998466
701,701,Yes,No,No,0.9856957197189331,0.02935749851167202,0.08849774301052094
702,702,Yes,Yes,Yes,0.9893985986709595,0.9848096370697021,0.5080991983413696
703,703,Yes,No,No,0.9942947626113892,0.173447847366333,0.3464156985282898
704,704,Yes,No,No,0.9863021373748779,0.07764557749032974,0.0777679830789566
705,705,Yes,No,No,0.9820908904075623,0.014583045616745949,0.22366058826446533
706,706,Yes,No,No,0.95994633436203,0.040048133581876755,0.36319324374198914
707,707,Yes,Yes,Yes,0.9898393750190735,0.970055103302002,0.6183149814605713
708,708,Yes,No,No,0.9845540523529053,0.06597486138343811,0.18846243619918823
709,709,Yes,No,No,0.8570549488067627,0.07122953236103058,0.23763355612754822
710,710,Yes,No,No,0.9715734124183655,0.07068146765232086,0.20158322155475616
711,711,Yes,No,No,0.9671609401702881,0.167188361287117,0.18584692478179932
712,712,No,No,No,0.25705015659332275,0.08852953463792801,0.37523162364959717
713,713,Yes,No,No,0.982948362827301,0.09963174909353256,0.15410225093364716
714,714,Yes,No,No,0.9744040369987488,0.07353475689888,0.24512343108654022
715,715,Yes,No,No,0.9772518873214722,0.03733278065919876,0.09536569565534592
716,716,Yes,No,No,0.9887155890464783,0.058619819581508636,0.1326894760131836
